Bait_id	Protein_id	wdscore	gfpratio	NUMSPECSTOT_SUM	NUMSPECSUNIQ_SUM
PKN3	PI4KA	685.690648	136	4	4
PKN3	SSR1	199.7504343	102	3	3
PKN3	EMD	129.9825111	76.5	18	18
PKN3	CDC42EP1	902.6725416	136	4	4
PKN3	PFKP	456.2124692	136	4	4
PKN3	FKBP5	339.4395851	2278	67	67
PKN3	CAMK2B	6112.526837	1258	37	9
PKN3	CAMK2G	7169.549981	918	54	28
PKN3	CAMK2D	6564.067177	1870	55	34
PKN3	FKBP8	375.7242585	748	22	22
PKN3	TESK1	2714.259127	170	5	5
PKN3	CDC37	210.9358481	3451	203	203
PKN3	ATAD3B	76.6235671	408	12	4
PKN3	MICOS13	2032.007591	68	2	2
PKN3	SPECC1L	59422.91493	1904	56	56
PKN3	IQGAP3	482.8710102	204	6	6
PKN3	ANKRD52	1746.58121	136	4	4
PKN3	NGDN	1513.645428	136	4	4
PKN3	LPCAT1	83.32133276	34	2	2
PKN3	USP9X	928.972486	1972	58	58
PKN3	DNAJA3	98.08102996	408	12	12
PKN3	ATP5MK	316.7774288	68	2	2
PKN3	SLC35E1	526.4778589	68	2	2
PKN3	YME1L1	1012.697333	714	21	21
PKN3	NAP1L4	815.7450452	306	9	7
PKN3	TRABD	182.4149891	204	6	6
PKN3	RPAP3	550.1617128	204	6	6
PKN3	MYO10	5644.024539	68	2	2
PKN3	WDR6	253.9361479	748	22	22
PKN3	PIH1D1	213.4914732	68	2	2
PKN3	KLHL21	8466.036809	102	3	3
PKN3	AKAP8L	207.6665583	374	11	11
PKN3	ARHGAP26	19754.08589	238	7	7
PKN3	STUB1	307.9322846	850	25	25
PKN3	MYO5A	167.8872714	102	3	2
PKN3	LAS1L	325.6823653	204	6	6
ULK3	AIP	1354.677865	1394	41	41
ULK3	TP53	311.8175714	34	11	11
ULK3	HSP90AA1	567.1878598	77.03428571	793	432
ULK3	HSP90AB1	496.7221507	70.23125	661	291
ULK3	SNRPA	173.0410478	85	5	5
ULK3	SNRPC	299.034775	170	5	5
ULK3	H2AZ1	246.2381186	81.6	36	5
ULK3	TOP2A	130.2218654	136	8	8
ULK3	TCP1	93.2903951	39.55102041	57	55
ULK3	U2AF2	557.4388494	68	2	2
ULK3	DEK	1679.026601	136	4	4
ULK3	CBX5	379.8317414	68	2	2
ULK3	CCT5	90.64546915	32.52173913	44	43
ULK3	CCT3	110.9619999	32.0754717	50	50
ULK3	CCT8	95.73749313	29.75	63	63
ULK3	CCT4	107.4962858	65.48148148	52	49
ULK3	RACK1	88.11880864	21.47368421	12	12
ULK3	CCT2	78.42619497	53.68421053	60	60
ULK3	CBX3	758.6746076	61.2	9	9
ULK3	FKBP5	187.4517112	1258	37	37
ULK3	CDC37	298.2196473	4879	287	287
ULK3	H2AC20	248.6136164	89.93548387	164	4
ULK3	HSP90AB4P	130.0312209	816	49	2
ULK3	CCT7	99.63754395	41.15789474	46	46
KSR2	POLR3A	346.2370599	306	9	9
KSR2	PFDN6	165.0093392	68	2	2
KSR2	OGT	646.8030211	102	3	3
KSR2	URI1	5494.56532	884	26	26
KSR2	HSP90AA1	135.8962085	18.45714286	190	128
KSR2	POLR2E	230.9852175	306	9	9
KSR2	YWHAQ	160.5369376	128.7142857	53	34
KSR2	YWHAB	139.0175988	124.6666667	44	21
KSR2	MAP2K2	19372.18455	3638	107	59
KSR2	MKI67	109.5129161	102	3	3
KSR2	MCM2	484.7060312	102	3	3
KSR2	PPP5C	171.818816	204	6	6
KSR2	CDC42	100.3491552	306	9	9
KSR2	YWHAG	183.2440785	145.7142857	30	9
KSR2	YWHAE	110.563767	68	66	50
KSR2	YWHAZ	86.35671668	79.33333333	56	40
KSR2	MAP2K1	28056.8397	4012	118	70
KSR2	YWHAH	263.6694892	238	35	18
KSR2	FKBP5	126.6565616	850	25	25
KSR2	CDC37	77.93196359	1275	75	75
KSR2	WAPL	15722.54687	918	27	27
KSR2	USP9X	224.234738	476	14	14
KSR2	DNAAF10	2740.022184	476	14	14
KSR2	CPVL	169.6643898	47.6	7	7
KSR2	RPAP3	2567.421326	952	28	28
KSR2	PDRG1	5644.024539	68	2	2
KSR2	PIH1D1	1387.694576	442	13	13
KSR2	NDUFB11	740.5998272	68	2	2
NEK10	PFDN6	495.0280177	204	6	6
NEK10	PFDN1	689.87142	136	4	4
NEK10	VBP1	2229.041212	476	14	14
NEK10	PFDN5	1174.235155	238	7	7
NEK10	PFDN4	1493.681413	238	7	7
NEK10	PFDN2	335.5000046	1292	38	38
ERN2	SEC16A	87.58421371	20.4	9	9
ERN2	SELENOF	5644.024539	68	2	2
ERN2	UBR5	296.4832943	272	8	8
ERN2	P4HB	129.9778	29.14285714	12	12
ERN2	CNP	89.1097431	136	4	4
ERN2	HSPD1	195.5366664	77.82222222	206	206
ERN2	PDIA4	778.5618457	38.85714286	8	8
ERN2	HSP90B1	252.0588725	49.03846154	75	73
ERN2	LONP1	233.6207573	578	17	17
ERN2	SERPINH1	481.3022286	238	7	7
ERN2	DNAJC3	22576.09816	272	8	8
ERN2	KEAP1	43800.9936	1088	32	32
ERN2	RCN2	133.1236419	850	25	25
ERN2	GANAB	274.0722389	190.4	28	28
ERN2	PDIA6	230.5535619	115.6	17	17
ERN2	RCN1	850.9643045	136	4	4
ERN2	SDF2L1	392.9121844	408	12	12
ERN2	UGGT2	16932.07362	204	6	6
ERN2	UGGT1	12015.9056	578	17	17
ERN2	DNAJB11	75.2799713	816	24	24
MARK2	SOGA1	19923.04131	680	20	15
MARK2	YWHAQ	212.0299176	170	70	23
MARK2	MARK3	3919.919416	9282	537	1
MARK2	YWHAB	290.6731612	260.6666667	92	39
MARK2	CAPZB	242.7655763	34	2	2
MARK2	CAPZA1	211.2391739	136	4	4
MARK2	YWHAG	439.7857884	349.7142857	72	25
MARK2	YWHAE	199.3498222	122.6060606	119	84
MARK2	YWHAZ	124.9088223	114.75	81	38
MARK2	YWHAH	587.6062902	530.4	78	37
MARK2	PPP2R5E	1186.308613	102	3	3
MARK2	WDR6	115.4255218	340	10	10
MARK2	MRPL22	1992.304131	68	2	2
MARK2	MTCL1	103468.9209	3434	101	96
STRADA	PFDN6	247.5140089	102	3	3
STRADA	TIMM8A	420.9676534	204	6	6
STRADA	AHSG	203.5280289	56.66666667	10	10
STRADA	GC	743.590218	68	2	2
STRADA	CCT3	79.89263991	23.09433962	36	36
STRADA	DYNLL1	118.1540949	136	4	4
STRADA	TIMM8B	866.2516807	204	6	6
STRADA	TIMM13	436.6107583	442	13	13
ADCK2	ILVBL	308.2314069	306	9	9
ADCK2	HAX1	116.4765092	476	14	14
ADCK2	SEC22B	1197.595408	102	3	3
ADCK2	ATP1A1	119.0310285	306	18	18
ADCK2	LYN	363.5056337	68	2	2
ADCK2	HCK	632.8261386	68	2	2
ADCK2	ATP2A2	178.8519107	510	15	15
ADCK2	ATP5PB	100.9341814	102	3	3
ADCK2	DNAJB1	220.8605641	408	12	12
ADCK2	CANX	115.839271	37.09090909	12	12
ADCK2	STIP1	178.3268847	60.64864865	66	66
ADCK2	DDOST	240.2987774	136	4	4
ADCK2	BAG6	169.6676156	68	2	2
ADCK2	ST13	97.2061524	68	2	2
ADCK2	RAB7A	190.8389119	102	3	3
ADCK2	BCAP31	74.9195926	272	8	8
ADCK2	ALDH3A2	186.9685806	340	10	10
ADCK2	DGKE	122.8377234	68	2	2
ADCK2	SEC61A1	560.5712411	68	2	2
ADCK2	PRKDC	108.7335138	75.72727273	98	98
ADCK2	FKBP8	136.6270031	272	8	8
ADCK2	PON2	349.2227456	68	2	2
ADCK2	HSD17B12	257.1100469	340	10	10
ADCK2	MTARC1	5644.024539	68	2	2
ADCK2	RHOT2	4916.104045	272	8	8
ADCK2	LPCAT1	166.6426655	68	4	4
ADCK2	COQ8A	915.0706977	68	2	2
ADCK2	BRI3BP	167.4890106	68	2	2
ADCK2	DNAJC7	910.4134978	204	6	6
ADCK2	RNF5	1992.304131	68	2	2
ADCK2	ESYT1	3747.535645	306	9	9
ADCK2	FANCD2	869.4332881	136	4	4
ADCK2	CLPB	477.6781735	170	5	5
ADCK2	TRABD	638.4524619	714	21	21
ADCK2	SEC61A2	830.8528157	68	2	2
ADCK2	TMEM165	213.8871546	68	2	2
ADCK2	AMFR	150.2534464	136	5	5
ADCK2	BAG5	349.5896662	204	6	6
ADCK2	STUB1	431.1051984	1190	35	35
PXK	CSNK2B	358.3211482	170	5	5
PXK	ACACA	2616.258132	206.3181818	267	267
PXK	TCOF1	209.535167	127.5	30	30
PXK	NOLC1	218.715824	36.125	17	17
PXK	SRRM2	114.5551974	204	12	12
NEK8	TGM5	108.0101126	102	3	3
NEK8	CA2	2328.480614	170	5	5
NEK8	HSPB1	234.2140003	442	13	13
NEK8	HSP90AA1	161.6449638	21.95428571	226	147
NEK8	HSP90AB1	154.8029698	21.8875	206	122
NEK8	IDE	388.4822016	68	2	2
NEK8	DSP	84.73714507	27.23863636	141	141
NEK8	SERPINB3	152.5065023	544	16	5
NEK8	SFN	236.8460595	238	14	7
NEK8	S100A11	2261.022318	238	7	7
NEK8	CAPG	5644.024539	68	2	2
NEK8	SSR1	133.1669562	68	2	2
NEK8	LGALS7B	190.9504362	408	12	12
NEK8	SERPINB4	443.059043	510	15	4
NEK8	SLC25A1	283.3033256	42.5	5	5
NEK8	ATP5MF	104.3898003	68	2	2
NEK8	PTGES3	98.0480583	59.5	7	7
NEK8	NDUFA9	461.4410276	170	5	5
NEK8	HSP90AB4P	75.85154553	476	25	1
NEK8	ANKS6	19055.08573	918	27	27
NEK8	NUDCD2	75.1267232	68	3	3
NEK8	POF1B	233.299246	306	9	9
NEK8	MMS19	122.3653715	102	3	3
NEK8	YME1L1	144.6710476	102	3	3
NEK8	DNAJC7	303.4711659	68	2	2
NEK8	MTR	145.803892	68	2	2
NEK8	CACYBP	209.2825811	408	12	12
NEK8	SLC25A10	262.8550261	136	4	4
NEK8	SLC25A13	709.4006251	29.14285714	12	12
NEK8	STUB1	73.9037483	204	6	6
ADCK1	BCKDK	96.99897703	20.09090909	52	52
ADCK1	HSP90AA1	262.4942554	35.65142857	367	234
ADCK1	HSP90AB1	210.4118036	29.75	280	147
ADCK1	CANX	86.87945327	27.81818182	9	9
ADCK1	STIP1	164.8172722	56.05405405	61	61
ADCK1	FKBP5	162.1203989	1088	32	32
ADCK1	FKBP8	102.4702523	204	6	6
ADCK1	PTGES3	112.0549238	68	8	8
ADCK1	YME1L1	337.5657777	238	7	7
ADCK1	TRABD	121.6099927	136	4	4
ADCK1	CACYBP	104.6412906	204	6	6
ADCK1	STUB1	184.7593708	510	15	15
ADCK1	SUGT1	272.5585621	714	21	21
TLK2	PCNA	117.727476	27.2	4	4
TLK2	MCM3	190.588928	136	4	4
TLK2	SRP9	94.61203544	34	4	4
TLK2	DYNLL1	856.6171877	986	29	23
TLK2	LRIF1	5644.024539	68	2	2
TLK2	DYNLL2	2818.053472	680	20	14
TLK2	CHMP6	6302.218597	204	6	6
TLK2	ABHD14B	1491.439428	68	2	2
TLK2	TLK1	152643.5189	6528	192	73
STK32C	ILVBL	273.9834728	272	8	8
STK32C	NDUFA4	109.6686335	68	2	2
STK32C	IRS4	74.49728549	32.671875	123	123
STK32C	CDIPT	2325.357532	68	2	2
STK32C	BUB3	1595.054039	102	3	3
STK32C	GLUD1	139.2515334	408	12	12
STK32C	HLA-A	79.29461012	68	2	2
STK32C	ATP1A1	119.0310285	306	18	18
STK32C	ATP5MC1	150.2534464	136	4	4
STK32C	HSP90AA1	160.9297206	21.85714286	225	144
STK32C	SLC3A2	110.8223484	544	16	16
STK32C	HSP90AB1	138.2706138	19.55	184	98
STK32C	CNP	200.496922	306	9	9
STK32C	ATP2A2	226.5457535	646	19	19
STK32C	CAD	85.90149222	23.92592593	114	114
STK32C	CANX	154.4523614	49.45454545	16	16
STK32C	PSMB4	179.3853255	68	2	2
STK32C	POLR2B	160.0393662	204	6	6
STK32C	STIP1	81.05767484	27.56756757	30	30
STK32C	BSG	121.2635857	85	5	5
STK32C	FDFT1	1250.528776	238	7	7
STK32C	HADHA	247.9316762	884	26	26
STK32C	SSR1	133.1669562	68	2	2
STK32C	RANBP2	88.91962376	170	5	5
STK32C	EMD	93.876258	55.25	13	13
STK32C	ALDH3A2	168.2717225	306	9	9
STK32C	PSMD7	86.35303147	170	5	5
STK32C	LIMK2	2775.569978	102	3	3
STK32C	SLC16A1	146.8614326	68	2	2
STK32C	EIF5A	147.1876317	30.22222222	8	8
STK32C	PRKDC	134.2526038	93.5	121	121
STK32C	FKBP4	253.789221	51	12	12
STK32C	SQSTM1	172.4879242	102	3	3
STK32C	DYNC1H1	115.3854792	60.64864865	132	132
STK32C	FKBP8	102.4702523	204	6	6
STK32C	RCN1	638.2232284	102	3	3
STK32C	NUP188	125.5238589	136	4	4
STK32C	UBR4	85.27109374	68.80952381	85	85
STK32C	ATAD3B	76.6235671	408	12	3
STK32C	CDKAL1	723.5877492	68	2	2
STK32C	RHBDD2	2100.739532	68	2	2
STK32C	SLC27A4	112.6900848	102	4	4
STK32C	SFXN4	1892.659129	170	5	5
STK32C	GPAT4	2168.629819	68	2	2
STK32C	ABHD12	1068.77002	136	4	4
STK32C	DCLK2	12392.01073	646	19	19
STK32C	CNNM3	5245.993112	340	10	10
STK32C	NUP210	194.0502647	306	9	9
STK32C	PTPMT1	268.8629212	68	2	2
STK32C	FAR1	616.7793819	238	7	7
STK32C	GCN1	126.9538765	340	10	10
STK32C	MRPL24	260.3333599	68	2	2
STK32C	ATP5MK	316.7774288	68	2	2
STK32C	FAM210B	8466.036809	102	3	3
STK32C	FAM210A	19754.08589	238	7	7
STK32C	YME1L1	1446.710476	1020	30	30
STK32C	TRABD	212.8174873	238	7	7
STK32C	SLC25A22	661.4608043	102	3	3
STK32C	CACYBP	174.4021509	340	10	10
STK32C	SDF2L1	98.22804609	102	3	3
STK32C	ISYNA1	175.6661794	68	2	2
STK32C	SMC4	81.84476266	238	7	7
STK32C	TECR	978.5611085	136	4	4
STK32C	VAPA	127.5339896	68	2	2
STK32C	SLC25A10	459.9962957	238	7	7
STK32C	BAG5	116.5298887	68	2	2
STK32C	AFG3L2	11424.67804	374	11	11
PIM3	MYO1C	2719.695174	1326	39	37
PIM3	ARPC1B	1559.130431	68	2	2
PIM3	ARPC3	2032.007591	68	2	2
PIM3	EPB41L2	615.0167356	272	8	8
PIM3	ACTN4	169.7253358	59.22580645	54	52
PIM3	MYO1B	2864.302791	1190	35	31
PIM3	HNRNPCL1	97.99115475	374	11	2
PIM3	DKC1	160.8576398	42.5	5	5
PIM3	WDR1	1453.510721	102	3	3
PIM3	FLOT1	1232.698952	170	5	5
PIM3	MYO1D	6346.168851	782	23	21
PIM3	LMNA	290.557551	39.23076923	15	15
PIM3	TP53	368.5116753	40.18181818	13	13
PIM3	HSPB1	306.2798466	578	17	17
PIM3	GNAI2	556.0498654	136	4	2
PIM3	FYN	2181.048409	136	4	2
PIM3	TPM3	169.551514	22.66666667	2	2
PIM3	YES1	3679.448378	136	4	2
PIM3	LYN	727.0112675	136	4	2
PIM3	TPM2	189.8742743	68	2	2
PIM3	GNAI3	625.4396301	204	6	4
PIM3	TPM1	188.7095769	68	2	2
PIM3	H2AZ1	82.07937287	27.2	12	3
PIM3	SRC	1311.250552	136	4	2
PIM3	CD59	2035.644954	272	8	8
PIM3	CALML3	4057.539655	306	9	9
PIM3	ABCD3	80.13575769	102	3	3
PIM3	SFN	236.8460595	238	14	8
PIM3	ADD1	985.5083284	170	5	5
PIM3	COIL	1149.039478	68	2	2
PIM3	FRK	158.495377	68	2	2
PIM3	MKI67	109.5129161	102	3	3
PIM3	CAPZB	242.7655763	34	2	2
PIM3	LGALS7B	111.3877545	238	7	7
PIM3	CAPZA1	158.4293804	102	3	3
PIM3	ACLY	156.8206252	34	2	2
PIM3	GNB1	417.0188082	272	8	4
PIM3	GNB2	845.0317415	408	12	8
PIM3	TPM4	130.6489227	22.66666667	2	2
PIM3	BASP1	204.7837352	54.4	8	8
PIM3	SPTBN1	139.2422951	43.52	96	94
PIM3	CAMK2D	477.3867038	136	4	4
PIM3	SPTAN1	147.9492554	35.87401575	134	134
PIM3	DSG2	1284.712454	374	11	11
PIM3	DBN1	1252.934773	850	25	25
PIM3	H2AC20	110.663378	40.03225806	73	7
PIM3	GNAS	1823.087243	646	19	17
PIM3	LRRC59	146.5997716	68	2	2
PIM3	RBM14	239.2971996	68	6	6
PIM3	RPF2	249.6645229	102	3	3
PIM3	TMOD3	1081.304096	136	4	4
PIM3	GNG12	375.6274206	136	4	4
PIM3	LIMA1	1991.668301	340	10	10
PIM3	CORO1C	355.6437116	53.42857143	33	33
PIM3	IGF2BP2	114.7374436	102	3	2
MYLK4	AP3D1	125.7043268	68	2	2
MYLK4	SOD1	404.2625902	37.4	11	11
MYLK4	PGK1	193.5663679	47.22222222	25	25
MYLK4	AHSG	81.41121158	22.66666667	4	4
MYLK4	ATP1A1	119.0310285	306	18	18
MYLK4	GPI	160.1842064	26.32258065	24	24
MYLK4	LDHB	89.9652045	20.11267606	42	37
MYLK4	HSP90AA1	185.2479895	25.16	259	121
MYLK4	HSP90AB1	185.6132696	26.24375	247	88
MYLK4	HMGB1	327.4898067	25.5	6	6
MYLK4	ESD	326.7838208	102	3	3
MYLK4	MTHFD1	1135.97444	442	13	13
MYLK4	PCNA	117.727476	27.2	4	4
MYLK4	PDIA4	389.2809228	19.42857143	4	4
MYLK4	PRKCSH	368.4471246	34	5	5
MYLK4	HSP90B1	225.1725927	43.80769231	67	46
MYLK4	EZR	288.0213201	42.5	5	5
MYLK4	VDAC1	716.9677898	204	6	6
MYLK4	PAICS	173.7522572	19.42857143	4	4
MYLK4	UBA1	287.6951036	35.47826087	24	24
MYLK4	PPIB	646.6169002	136	4	4
MYLK4	MSN	603.1680258	85	5	5
MYLK4	HMGB2	829.9024841	102	3	3
MYLK4	TARS1	1096.828873	56.66666667	5	5
MYLK4	CALR	408.9452674	20.14814815	16	16
MYLK4	CANX	115.839271	37.09090909	12	12
MYLK4	TKT	638.4766504	42.5	15	15
MYLK4	MARCKS	295.8032843	68	20	20
MYLK4	PRDX6	222.9526448	34	6	6
MYLK4	PEBP1	1116.551658	51	15	15
MYLK4	PDIA3	405.211387	20.4	18	18
MYLK4	MAT2A	642.5520424	102	3	3
MYLK4	KIF5B	152.8018274	68	2	2
MYLK4	MCM4	565.1213909	306	9	9
MYLK4	MCM7	78.93409641	22.66666667	2	2
MYLK4	SHMT2	379.391006	27.625	13	13
MYLK4	RDX	414.8824164	85	5	5
MYLK4	MDH1	2251.918928	90.66666667	8	8
MYLK4	MDH2	223.486838	35	35	35
MYLK4	TMPO	73.86239277	79.33333333	14	14
MYLK4	MARCKSL1	125.0671307	136	4	4
MYLK4	NASP	806.3465486	204	6	6
MYLK4	TUFM	120.8730452	53.83333333	19	19
MYLK4	ST13	194.4123048	136	4	4
MYLK4	HDGF	321.2760212	68	2	2
MYLK4	PGD	637.934485	76.5	9	9
MYLK4	ARHGDIA	368.3290909	136	4	4
MYLK4	ACLY	470.4618755	102	6	6
MYLK4	SUB1	113.9602462	28.33333333	5	5
MYLK4	RAD23B	784.2761834	102	3	3
MYLK4	ALDH18A1	468.0707826	68	2	2
MYLK4	EIF5A	128.7891777	26.44444444	7	7
MYLK4	RACK1	124.8349789	30.42105263	17	17
MYLK4	BASP1	358.3715365	95.2	14	14
MYLK4	FKBP3	1066.36057	102	3	3
MYLK4	CAP1	608.7160258	68	2	2
MYLK4	FKBP4	338.385628	68	16	16
MYLK4	TRAP1	9551.855908	391	46	3
MYLK4	GANAB	117.459531	81.6	12	12
MYLK4	PDIA6	108.4957939	54.4	8	8
MYLK4	PTGES3	112.0549238	68	8	8
MYLK4	CPSF6	124.8534522	68	2	2
MYLK4	TXNDC5	601.344229	204	6	6
MYLK4	NDRG1	8466.036809	102	3	3
MYLK4	KHSRP	1056.445709	74.8	11	11
MYLK4	CLCC1	75.1267232	68	2	2
MYLK4	TBCB	1019.223316	170	5	5
MYLK4	PARK7	241.3421259	22.66666667	2	2
MYLK4	APMAP	1407.518962	136	4	4
MYLK4	RCC2	1845.368954	238	7	7
MYLK4	PA2G4	1189.161902	34	6	6
MYLK4	CNPY2	550.2214026	68	2	2
MYLK4	LUC7L2	863.3524752	136	4	4
CAMK1D	CAMK1	3191.426368	5304	316	2
VRK3	PSME3	9184.690719	2006	59	59
VRK3	PRKCE	2347.74538	102	6	6
VRK3	SQSTM1	517.4637725	306	9	9
VRK3	PDCD11	110.0958832	68	2	2
VRK3	GEMIN6	1166.821818	102	3	3
VRK3	SORT1	8402.95813	272	8	8
VRK3	PSME3IP1	6231.642566	204	6	6
MAP4K3	ZNF423	19754.08589	238	7	7
MAP4K3	MAP4K5	12637.59607	306	9	2
CDKL3	SMPD2	77.3239083	68	2	2
CDKL3	PNP	658.0973236	102	3	3
CDKL3	LTF	1103.07929	61.2	27	27
CDKL3	SMR3B	655.8381225	68	2	2
CDKL3	HSPB1	108.0987694	204	6	6
CDKL3	GSTP1	1285.754583	68	2	2
CDKL3	ESD	217.8558806	68	2	2
CDKL3	IDE	388.4822016	68	2	2
CDKL3	DSP	87.74200837	28.20454545	146	146
CDKL3	CBR1	336.1275978	51	3	3
CDKL3	TGM1	121.7766963	110.5	13	13
CDKL3	SERPINB3	114.3798767	408	12	12
CDKL3	PRDX6	148.6350965	22.66666667	4	4
CDKL3	HAL	228.4284371	68	2	2
CDKL3	MAPK12	1394.268457	102	3	3
CDKL3	GNB1	156.3820531	102	3	2
CDKL3	GNB2	211.2579354	102	3	2
CDKL3	PRB3	323.2066072	27.2	4	4
CDKL3	DSC3	211.2132493	170	5	5
CDKL3	ECM1	198.7043977	170	5	5
CDKL3	GDPD3	404.0020269	102	3	3
CDKL3	LSM14A	184.1844327	170	5	5
CDKL3	STK32A	78.80736523	102	3	3
CDKL3	POF1B	77.76641534	102	3	3
CDKL3	ZG16B	396.2056354	34	2	2
CDKL3	PARK7	241.3421259	22.66666667	2	2
CDKL3	LACRT	165.2138974	68	2	2
MAPKAPK5	HERC2	6936.703744	476	14	14
MAPKAPK5	UQCRC2	561.7169393	68	2	2
MAPKAPK5	MAPK4	107731.797	2686	79	58
MAPKAPK5	MAPK6	194380.8899	5746	169	148
MAPKAPK5	NEURL4	4057.536492	102	3	3
TEX14	DNAJB6	85.64333198	136	4	4
TEX14	LYPD3	8466.036809	102	3	3
TEX14	CRYAB	16932.07362	204	6	6
TEX14	LMNA	348.6690612	47.07692308	18	18
TEX14	LTF	694.5314045	38.53333333	17	17
TEX14	ANXA1	186.1057042	476	14	14
TEX14	HSPB1	684.6255394	1292	38	38
TEX14	GSN	4760.765328	340	10	10
TEX14	CTSG	1193.712274	56.66666667	5	5
TEX14	DSP	105.7711882	34	176	176
TEX14	CALML3	7213.403831	544	16	14
TEX14	SERPINB3	409.8612249	1462	43	43
TEX14	SFN	304.5163622	306	18	10
TEX14	S100A11	2584.025506	272	8	8
TEX14	SERPINB5	5644.024539	68	2	2
TEX14	LGALS7B	238.6880453	510	15	15
TEX14	DEFA1B	188.1254029	27.2	8	8
TEX14	DSC3	337.9411989	272	8	8
TEX14	TNIP1	158032.6871	1904	56	56
TEX14	CEP55	97384.83082	2380	70	70
TEX14	TNIP2	19754.08589	238	7	7
TEX14	TSC1	11288.04908	136	4	4
TEX14	SPINK5	11288.04908	136	4	4
TEX14	SERPINB13	19754.08589	238	7	7
BRSK2	COL1A1	1222.88824	102	3	3
BRSK2	B2M	364.2614879	68	2	2
BRSK2	CRAMP1	1755.452672	102	3	3
NIM1K	PDE6D	14110.06135	170	5	5
NIM1K	DNAJB6	107.054165	170	5	5
NIM1K	RACK1	146.8646811	35.78947368	20	20
NIM1K	BASP1	102.3918676	27.2	4	4
NIM1K	SEPTIN9	740.5998272	68	2	2
SCYL3	PPIH	1149.039478	68	2	2
SCYL3	BCKDHA	97.81572359	18.50965251	141	141
SCYL3	GYS1	123.8072832	272	8	7
SCYL3	EZR	230.417056	34	4	4
SCYL3	COPB2	665.8034631	272	8	8
SCYL3	ARCN1	105.480277	170	5	5
SCYL3	COPA	3092.696739	578	17	17
SCYL3	PURA	137.8244882	102	3	3
SCYL3	EXOSC2	82.70111937	68	2	2
SCYL3	CNN3	531.9003105	68	2	2
SCYL3	DDX54	120.8966286	136	4	4
SCYL3	SRPK1	116.9254591	68	2	2
SCYL3	PPAN	86.3387645	102	3	3
SCYL3	COPG2	863.3267221	340	10	10
CDK20	APOD	291.4452604	170	5	5
CDK20	HSP90AA1	334.0185757	45.36571429	467	308
CDK20	HSP90AB1	257.0029887	36.3375	342	181
CDK20	HLA-C	272.7330916	306	9	9
CDK20	CAD	84.3944485	23.50617284	112	112
CDK20	CANX	86.87945327	27.81818182	9	9
CDK20	STIP1	118.8845898	40.43243243	44	44
CDK20	AK2	79.18585779	45.33333333	4	4
CDK20	FKBP5	111.4577742	748	22	22
CDK20	FKBP8	153.7053785	306	9	9
CDK20	CDC37	164.17667	2686	158	158
CDK20	HSP90AB4P	124.6132534	782	42	1
CDK20	LPCAT1	124.9819991	51	3	3
CDK20	GCN1	114.2584889	306	9	9
CDK20	TRABD	91.20749455	102	3	3
CDK20	GGT7	620.8770942	68	2	2
CDK20	STUB1	147.8074966	408	12	12
CDK20	TIMM13	134.3417718	136	4	4
PDIK1L	CSTB	3988.454367	238	7	7
PDIK1L	ANXA1	199.3989687	510	15	15
PDIK1L	HSPB1	90.08230782	170	5	5
PDIK1L	HSP90AA1	277.5143627	37.69142857	388	186
PDIK1L	HSP90AB1	290.8191714	41.11875	387	178
PDIK1L	CTDSPL2	119533.4833	3332	98	98
PDIK1L	CDC37	201.5840125	3298	194	194
PDIK1L	C1orf174	31810.86296	1020	30	30
PDIK1L	CRNN	5251.848831	170	5	5
STK40	TIMP3	75.1267232	68	3	3
STK40	MAPK9	5632.773896	136	4	4
STK40	FKBP5	547.1563462	3672	108	108
STK40	COP1	8594.989522	816	24	24
MINK1	CNOT1	1286.573829	986	29	29
MINK1	STRN	1873.098547	340	10	9
MINK1	CNOT3	3040.169761	136	4	4
MINK1	GPC4	1498.464345	102	3	3
MINK1	UBR5	296.4832943	272	8	8
MINK1	MAP4K4	5087.13112	6562	367	1
MINK1	TP53	396.8587273	43.27272727	14	14
MINK1	LONP1	522.2111045	1292	38	38
MINK1	HADHA	286.075011	1020	30	30
MINK1	CAPZB	242.7655763	34	2	2
MINK1	HADHB	572.2414124	408	12	12
MINK1	DYNLL1	88.61557115	102	3	3
MINK1	CAV1	2100.739532	68	2	2
MINK1	STRN3	2726.242707	510	15	13
MINK1	SQSTM1	804.9436461	476	14	14
MINK1	STRIP1	1330.120302	204	6	6
MINK1	CAVIN1	4227.3508	340	10	10
MINK1	CNKSR3	11288.04908	136	4	4
MINK1	GALNT13	1992.304131	68	2	2
MINK1	CNOT9	3979.011574	170	5	5
MINK1	USP9X	144.150903	306	9	9
MINK1	TNKS1BP1	40022.50392	1258	37	37
MINK1	CPVL	436.2798596	122.4	18	18
MINK1	WDR6	80.79786524	238	7	7
MINK1	STRN4	3218.814353	714	21	19
MINK1	CNOT2	1229.786797	68	2	2
MINK1	CTTNBP2NL	1848.099478	204	6	6
MINK1	CNOT7	1803.804799	170	5	5
MINK1	CNOT11	1557.037819	68	2	2
MINK1	NUDC	770.9938587	102	3	3
MINK1	KLHL20	19754.08589	238	7	7
MINK1	SUGT1	103.8318332	272	8	8
MINK1	MOB4	3387.772634	578	17	17
MINK1	GPC6	2150.847596	102	3	3
DCLK2	ZBTB5	75.1267232	68	2	2
DCLK2	SCO2	92.74737942	102	3	3
DCLK2	UBR5	74.12082357	68	2	2
