query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection	subcell_localization	protein
nucleus__RAF1	TRUE	0.00102415971791703	185	25	6	0.24	0.0324324324324324	nucleus_REAC:R-HSA-212165	REAC	Epigenetic regulation of gene expression	11004	859	REAC,REAC,REAC,REAC,REAC,REAC	AKAP8L,DNMT3B,POLR1D,POLR2H,POLR2L,TDG	nucleus	RAF1
nucleus__RAF1	TRUE	0.00219340746116264	329	25	7	0.28	0.0212765957446809	nucleus_REAC:R-HSA-73894	REAC	DNA Repair	11004	446	REAC,REAC,REAC,REAC,REAC,REAC,REAC	PCLAF,POLR2G,POLR2H,POLR2L,RPA1,TDG,TP53	nucleus	RAF1
nucleus__RAF1	TRUE	0.00299468159351218	18	25	3	0.12	0.166666666666667	nucleus_REAC:R-HSA-8851708	REAC	Signaling by FGFR2 IIIa TM	11004	2262	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.00299468159351218	18	25	3	0.12	0.166666666666667	nucleus_REAC:R-HSA-73780	REAC	RNA Polymerase III Chain Elongation	11004	1913	REAC,REAC,REAC	POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.00359028369300609	61	25	4	0.16	0.0655737704918033	nucleus_REAC:R-HSA-6782210	REAC	Gap-filling DNA repair synthesis and ligation in TC-NER	11004	1051	REAC,REAC,REAC,REAC	POLR2G,POLR2H,POLR2L,RPA1	nucleus	RAF1
nucleus__RAF1	TRUE	0.00383202427294491	62	25	4	0.16	0.0645161290322581	nucleus_REAC:R-HSA-6782135	REAC	Dual incision in TC-NER	11004	815	REAC,REAC,REAC,REAC	POLR2G,POLR2H,POLR2L,RPA1	nucleus	RAF1
nucleus__RAF1	TRUE	0.00388794596737924	359	25	7	0.28	0.0194986072423398	nucleus_REAC:R-HSA-3700989	REAC	Transcriptional Regulation by TP53	11004	2564	REAC,REAC,REAC,REAC,REAC,REAC,REAC	JUN,KMT5A,POLR2G,POLR2H,POLR2L,RPA1,TP53	nucleus	RAF1
nucleus__RAF1	TRUE	0.00561791198722431	22	25	3	0.12	0.136363636363636	nucleus_REAC:R-HSA-167242	REAC	Abortive elongation of HIV-1 transcript in the absence of Tat	11004	52	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.00645091391970014	23	25	3	0.12	0.130434782608696	nucleus_REAC:R-HSA-203927	REAC	MicroRNA (miRNA) biogenesis	11004	1462	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.00645091391970014	23	25	3	0.12	0.130434782608696	nucleus_REAC:R-HSA-73980	REAC	RNA Polymerase III Transcription Termination	11004	1919	REAC,REAC,REAC	POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.00818495813271781	75	25	4	0.16	0.0533333333333333	nucleus_REAC:R-HSA-6781827	REAC	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	11004	2559	REAC,REAC,REAC,REAC	POLR2G,POLR2H,POLR2L,RPA1	nucleus	RAF1
nucleus__RAF1	TRUE	0.00835271240286389	25	25	3	0.12	0.12	nucleus_REAC:R-HSA-6803529	REAC	FGFR2 alternative splicing	11004	913	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.00942804336751111	26	25	3	0.12	0.115384615384615	nucleus_REAC:R-HSA-77075	REAC	RNA Pol II CTD phosphorylation and interaction with CE	11004	1895	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.00942804336751111	26	25	3	0.12	0.115384615384615	nucleus_REAC:R-HSA-167160	REAC	RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	11004	1896	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0105906506930165	27	25	3	0.12	0.111111111111111	nucleus_REAC:R-HSA-76066	REAC	RNA Polymerase III Transcription Initiation From Type 2 Promoter	11004	1917	REAC,REAC,REAC	POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0118437501109799	28	25	3	0.12	0.107142857142857	nucleus_REAC:R-HSA-76071	REAC	RNA Polymerase III Transcription Initiation From Type 3 Promoter	11004	1918	REAC,REAC,REAC	POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0118437501109799	28	25	3	0.12	0.107142857142857	nucleus_REAC:R-HSA-5601884	REAC	PIWI-interacting RNA (piRNA) biogenesis	11004	1698	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0118437501109799	28	25	3	0.12	0.107142857142857	nucleus_REAC:R-HSA-72086	REAC	mRNA Capping	11004	2720	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0118437501109799	28	25	3	0.12	0.107142857142857	nucleus_REAC:R-HSA-76061	REAC	RNA Polymerase III Transcription Initiation From Type 1 Promoter	11004	1916	REAC,REAC,REAC	POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0131508255186624	172	25	5	0.2	0.0290697674418605	nucleus_REAC:R-HSA-3108232	REAC	SUMO E3 ligases SUMOylate target proteins	11004	2179	REAC,REAC,REAC,REAC,REAC	DNMT3B,RPA1,TDG,TP53,ZNF131	nucleus	RAF1
nucleus__RAF1	TRUE	0.0131905369069346	29	25	3	0.12	0.103448275862069	nucleus_REAC:R-HSA-1839126	REAC	FGFR2 mutant receptor activation	11004	915	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0146341860000138	30	25	3	0.12	0.1	nucleus_REAC:R-HSA-167243	REAC	Tat-mediated HIV elongation arrest and recovery	11004	2501	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0146341860000138	30	25	3	0.12	0.1	nucleus_REAC:R-HSA-167238	REAC	Pausing and recovery of Tat-mediated HIV elongation	11004	1733	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0154989843591561	178	25	5	0.2	0.0280898876404494	nucleus_REAC:R-HSA-2990846	REAC	SUMOylation	11004	2183	REAC,REAC,REAC,REAC,REAC	DNMT3B,RPA1,TDG,TP53,ZNF131	nucleus	RAF1
nucleus__RAF1	TRUE	0.0161778520223721	31	25	3	0.12	0.0967741935483871	nucleus_REAC:R-HSA-73863	REAC	RNA Polymerase I Transcription Termination	11004	1902	REAC,REAC,REAC	POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0178246693983647	32	25	3	0.12	0.09375	nucleus_REAC:R-HSA-167290	REAC	Pausing and recovery of HIV elongation	11004	1732	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0178246693983647	32	25	3	0.12	0.09375	nucleus_REAC:R-HSA-167287	REAC	HIV elongation arrest and recovery	11004	1119	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0178246693983647	32	25	3	0.12	0.09375	nucleus_REAC:R-HSA-167158	REAC	Formation of the HIV-1 Early Elongation Complex	11004	974	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0178246693983647	32	25	3	0.12	0.09375	nucleus_REAC:R-HSA-113418	REAC	Formation of the Early Elongation Complex	11004	972	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0195777524234826	33	25	3	0.12	0.0909090909090909	nucleus_REAC:R-HSA-68962	REAC	Activation of the pre-replicative complex	11004	108	REAC,REAC,REAC	CDC6,MCM4,RPA1	nucleus	RAF1
nucleus__RAF1	TRUE	0.0255054380664098	36	25	3	0.12	0.0833333333333333	nucleus_REAC:R-HSA-76046	REAC	RNA Polymerase III Transcription Initiation	11004	1915	REAC,REAC,REAC	POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.02771432681486	37	25	3	0.12	0.0810810810810811	nucleus_REAC:R-HSA-5655253	REAC	Signaling by FGFR2 in disease	11004	2265	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.02771432681486	37	25	3	0.12	0.0810810810810811	nucleus_REAC:R-HSA-176187	REAC	Activation of ATR in response to replication stress	11004	76	REAC,REAC,REAC	CDC6,MCM4,RPA1	nucleus	RAF1
nucleus__RAF1	TRUE	0.0283141917849253	202	25	5	0.2	0.0247524752475248	nucleus_REAC:R-HSA-72163	REAC	mRNA Splicing - Major Pathway	11004	2725	REAC,REAC,REAC,REAC,REAC	POLR2G,POLR2H,POLR2L,U2AF1,UBL5	nucleus	RAF1
nucleus__RAF1	TRUE	0.030746552959863	105	25	4	0.16	0.0380952380952381	nucleus_REAC:R-HSA-427413	REAC	NoRC negatively regulates rRNA expression	11004	1614	REAC,REAC,REAC,REAC	DNMT3B,POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0308577367650225	679	25	8	0.32	0.0117820324005891	nucleus_REAC:R-HSA-1640170	REAC	Cell Cycle	11004	322	REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC	CDC6,KMT5A,MCM4,POLR2G,POLR2H,POLR2L,RPA1,TP53	nucleus	RAF1
nucleus__RAF1	TRUE	0.033091748182495	107	25	4	0.16	0.0373831775700935	nucleus_REAC:R-HSA-5696398	REAC	Nucleotide Excision Repair	11004	1635	REAC,REAC,REAC,REAC	POLR2G,POLR2H,POLR2L,RPA1	nucleus	RAF1
nucleus__RAF1	TRUE	0.0332712706474305	209	25	5	0.2	0.0239234449760766	nucleus_REAC:R-HSA-72172	REAC	mRNA Splicing	11004	2724	REAC,REAC,REAC,REAC,REAC	POLR2G,POLR2H,POLR2L,U2AF1,UBL5	nucleus	RAF1
nucleus__RAF1	TRUE	0.0343119684632984	108	25	4	0.16	0.037037037037037	nucleus_REAC:R-HSA-5250941	REAC	Negative epigenetic regulation of rRNA expression	11004	1578	REAC,REAC,REAC,REAC	DNMT3B,POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0350821817795745	40	25	3	0.12	0.075	nucleus_REAC:R-HSA-168325	REAC	Viral Messenger RNA Synthesis	11004	2666	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0377951150291936	41	25	3	0.12	0.0731707317073171	nucleus_REAC:R-HSA-74158	REAC	RNA Polymerase III Transcription	11004	1914	REAC,REAC,REAC	POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0377951150291936	41	25	3	0.12	0.0731707317073171	nucleus_REAC:R-HSA-749476	REAC	RNA Polymerase III Abortive And Retractive Initiation	11004	1912	REAC,REAC,REAC	POLR1D,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0381694007596278	111	25	4	0.16	0.036036036036036	nucleus_REAC:R-HSA-157579	REAC	Telomere Maintenance	11004	2506	REAC,REAC,REAC,REAC	POLR2G,POLR2H,POLR2L,RPA1	nucleus	RAF1
nucleus__RAF1	TRUE	0.0406414496934545	42	25	3	0.12	0.0714285714285714	nucleus_REAC:R-HSA-167169	REAC	HIV Transcription Elongation	11004	1117	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0406414496934545	42	25	3	0.12	0.0714285714285714	nucleus_REAC:R-HSA-167200	REAC	Formation of HIV-1 elongation complex containing HIV-1 Tat	11004	955	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0406414496934545	42	25	3	0.12	0.0714285714285714	nucleus_REAC:R-HSA-167246	REAC	Tat-mediated elongation of the HIV-1 transcript	11004	2502	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
nucleus__RAF1	TRUE	0.0467459731708104	44	25	3	0.12	0.0681818181818182	nucleus_REAC:R-HSA-167152	REAC	Formation of HIV elongation complex in the absence of HIV Tat	11004	954	REAC,REAC,REAC	POLR2G,POLR2H,POLR2L	nucleus	RAF1
plasma_membrane__ARAF	TRUE	2.38466910185884e-07	629	50	14	0.28	0.0222575516693164	plasma_membrane_GO:0007169	GO:BP	cell surface receptor protein tyrosine kinase signaling pathway	21026	2720	IBA IEA,IDA IBA IEA,IDA IEA,IDA IBA IEA,TAS,ISS IBA IEA,IEA,IBA IEA,IMP,IDA IPI IBA IEA,IBA IEA,ISS IEA,IGI,IMP	EFNB1,EFNB2,EPHA2,EPHB4,ERBIN,GPC1,HRAS,IRS4,MYO1C,PIK3R1,PIK3R2,PLCB1,RALB,ROBO1	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	1.19793474469549e-06	193	50	9	0.18	0.0466321243523316	plasma_membrane_GO:1905475	GO:BP	regulation of protein localization to membrane	21026	24250	IMP,IBA,IBA IEA,IDA IMP,IEA,ISS IEA,IEA,IEA,IEA	EPHA2,GPC1,GPC6,HRAS,MYO1C,PIK3R1,PIK3R2,SLC30A1,STOM	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	2.11587092001486e-06	2433	50	23	0.46	0.00945334977394164	plasma_membrane_GO:0051128	GO:BP	regulation of cellular component organization	21026	13332	ISS IEA,IEA,IMP IGI ISS,IDA,IEA,IDA,IDA IEA,IMP,ISS IEA,IDA,IEA,IMP IBA,IMP,IEA,IEA,ISS IEA,IEA,ISS IEA,IMP ISS,IDA,IMP,IEA,IDA IMP IBA TAS	AIDA,CNTN1,CUL7,DCBLD2,DLGAP4,EFNB1,EFNB2,EPHA2,GJA1,HRAS,KIRREL1,MYO10,MYO1C,NECTIN3,NEO1,PIK3R1,PIK3R2,PLCB1,RALB,ROBO1,SH3BP4,SLC30A1,SLIT2	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	4.95324189894601e-06	6515	50	36	0.72	0.00552570990023024	plasma_membrane_GO:0023052	GO:BP	signaling	21026	6607	IDA ISS IEA,IMP IGI IBA IEA,ISS NAS IEA,IEA,NAS,IEA,TAS,IBA TAS IEA,IDA IBA TAS IEA,IDA IMP IEA,IDA IBA IEA,IMP IBA TAS NAS IEA,IDA IMP HMP IBA TAS IEA,ISS IBA IEA,IEA,IDA IBA TAS NAS IEA,IBA TAS IEA,IBA TAS IEA,IDA,IEA,IMP,IDA IBA,IEA,IDA IBA TAS IEA,IDA IPI IMP IGI ISS IBA IEA,IDA IMP IBA IEA,IDA ISS IBA TAS NAS IEA,IDA IBA TAS IEA,IGI IBA TAS IEA,IDA IBA IEA,IMP ISS IEA,IMP,IMP,ISS IEA,IDA IMP IC,IMP IBA	AIDA,AMER1,CELSR2,CNTN1,DCBLD2,DLGAP4,DNAJC5,EFNB1,EFNB2,EPHA2,EPHB4,ERBIN,GJA1,GPC1,GPC6,HRAS,IRS4,KRAS,MDFIC,MYO10,MYO1C,NECTIN2,NEO1,NRAS,PIK3R1,PIK3R2,PLCB1,PLCB4,RALB,RELL1,ROBO1,SH3BP4,SLC19A1,SLC30A1,SLIT2,TNFAIP1	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	6.97837375652054e-06	970	50	15	0.3	0.0154639175257732	plasma_membrane_GO:0007167	GO:BP	enzyme-linked receptor protein signaling pathway	21026	2718	IBA IEA,IDA IBA IEA,IDA IEA,IDA IBA IEA,TAS,ISS IBA IEA,IEA,IBA IEA,IMP,IEA,IDA IPI IBA IEA,IBA IEA,ISS IEA,IGI,IMP	EFNB1,EFNB2,EPHA2,EPHB4,ERBIN,GPC1,HRAS,IRS4,MYO1C,NEO1,PIK3R1,PIK3R2,PLCB1,RALB,ROBO1	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	9.74559936967051e-06	1530	50	18	0.36	0.0117647058823529	plasma_membrane_GO:0007155	GO:BP	cell adhesion	21026	2706	IMP,ISS IBA IEA,IBA NAS IEA,IBA TAS IEA,TAS IEA,IDA IEA,IDA IEA,IDA,NAS,IBA IEA,IEA,IDA IBA IEA,ISS IBA IEA,IBA NAS IEA,IBA IEA,ISS IEA,IEA,IDA TAS	ACTN1,CELSR2,CNTN1,DSC3,EFNB1,EFNB2,EPHA2,EPHB4,ERBIN,KIRREL1,MYO10,NECTIN2,NECTIN3,NEO1,PCDH7,PIK3R1,PIK3R2,ROBO1	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	3.02821540513928e-05	6540	50	35	0.7	0.00535168195718654	plasma_membrane_GO:0007154	GO:BP	cell communication	21026	2705	IDA ISS IEA,IMP IGI IBA IEA,ISS NAS IEA,IEA,NAS,TAS,IBA TAS IEA,IDA IBA TAS IEA,IDA IMP IEA,IDA IBA IEA,IMP IBA TAS NAS IEA,IDA IMP HMP IBA TAS NAS IEA,ISS IBA IEA,IEA,IDA IBA TAS NAS IEA,IBA TAS IEA,IBA TAS IEA,IDA,IEA,IMP,IDA IBA,IEA,IDA IBA TAS IEA,IDA IPI IMP IGI ISS IBA IEA,IDA IMP IBA IEA,IDA ISS IBA TAS NAS IEA,IDA IBA TAS IEA,IGI IBA TAS IEA,IDA IBA IEA,IMP ISS IEA,IMP,IMP,ISS IEA,IDA IMP IC,IMP IBA	AIDA,AMER1,CELSR2,CNTN1,DCBLD2,DNAJC5,EFNB1,EFNB2,EPHA2,EPHB4,ERBIN,GJA1,GPC1,GPC6,HRAS,IRS4,KRAS,MDFIC,MYO10,MYO1C,NECTIN2,NEO1,NRAS,PIK3R1,PIK3R2,PLCB1,PLCB4,RALB,RELL1,ROBO1,SH3BP4,SLC19A1,SLC30A1,SLIT2,TNFAIP1	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	7.21824033902901e-05	6002	50	33	0.66	0.00549816727757414	plasma_membrane_GO:0007165	GO:BP	signal transduction	21026	2716	IDA ISS IEA,IMP IGI IBA IEA,ISS NAS IEA,IEA,NAS,IBA IEA,IDA IBA IEA,IDA IMP IEA,IDA IBA IEA,IMP IBA TAS NAS IEA,IDA HMP,ISS IBA IEA,IEA,IDA IBA TAS NAS IEA,IBA TAS IEA,IBA TAS IEA,IDA,IEA,IMP,IDA IBA,IEA,IDA IBA TAS IEA,IDA IPI IMP IGI ISS IBA IEA,IDA IMP IBA IEA,IDA ISS IBA TAS NAS IEA,IDA IBA TAS IEA,IGI IBA TAS IEA,IDA IBA IEA,IMP ISS IEA,IMP,IMP,IDA IMP IC,IMP IBA	AIDA,AMER1,CELSR2,CNTN1,DCBLD2,EFNB1,EFNB2,EPHA2,EPHB4,ERBIN,GJA1,GPC1,GPC6,HRAS,IRS4,KRAS,MDFIC,MYO10,MYO1C,NECTIN2,NEO1,NRAS,PIK3R1,PIK3R2,PLCB1,PLCB4,RALB,RELL1,ROBO1,SH3BP4,SLC19A1,SLIT2,TNFAIP1	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	0.000129998159373631	2029	50	19	0.38	0.00936421882700838	plasma_membrane_GO:0032879	GO:BP	regulation of localization	21026	7819	IEA,IEA,IBA IEA,IEA,IMP,IMP,IBA,IBA IEA,IDA IMP,ISS,IEA,IEA,IDA ISS IEA,ISS IEA,IBA IEA,IBA,ISS,ISS IEA,IEA	CELSR2,CNTN1,DNAJC5,EFNB2,EPHA2,GJA1,GPC1,GPC6,HRAS,MDFIC,MYO1C,NEO1,PIK3R1,PIK3R2,PLCB1,PLCB4,RALB,SLC30A1,STOM	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	0.000228146374832823	907	50	13	0.26	0.0143329658213892	plasma_membrane_GO:0032880	GO:BP	regulation of protein localization	21026	7820	IEA,IMP,IBA,IBA IEA,IDA IMP,ISS,IEA,IEA,IDA ISS IEA,ISS IEA,IEA,IEA,IEA	CELSR2,EPHA2,GPC1,GPC6,HRAS,MDFIC,MYO1C,NEO1,PIK3R1,PIK3R2,PLCB1,SLC30A1,STOM	plasma_membrane	ARAF
plasma_membrane__ARAF	TRUE	0.000403301407132189	3478	50	24	0.48	0.00690051753881541	plasma_membrane_GO:0023051	GO:BP	regulation of signaling	21026	6606	IDA ISS IEA,IMP IGI IBA,IMP,IMP IEA,IMP HMP,ISS IBA IEA,IEA,IDA IEA,IEA,IDA,IDA IBA,IEA,IDA IMP,IMP,IDA ISS IEA,IEA,IGI,IDA IBA IEA,IMP ISS,IMP,IMP,ISS IEA,IDA IMP,IMP IBA	AIDA,AMER1,EPHA2,ERBIN,GJA1,GPC1,GPC6,HRAS,KRAS,MDFIC,NECTIN2,NEO1,PIK3R1,PIK3R2,PLCB1,PLCB4,RALB,RELL1,ROBO1,SH3BP4,SLC19A1,SLC30A1,SLIT2,TNFAIP1	plasma_membrane	ARAF
