Majority protein IDs	Gene_name_canonical	graph_localization_annotation	umap_1	umap_2	3D_umap_1	3D_umap_2	3D_umap_3
A0A140VK42;P17980	PSMC3	proteasome	-16.877363	-11.723535	8.247749	12.095486	0.04239186
R4GNH3;A8K781;E9PN50	PSMC3	proteasome	-17.221708	-11.963051	8.477999	12.373799	-0.17350654
A8K2M0;P43686	PSMC4	proteasome	-17.181267	-11.922763	8.476995	12.373507	-0.1709831
A0A140VJS3;P62195;Q59GS3;J3QQM1;J3QSA9;J3QLH6	PSMC5	proteasome	-17.192972	-11.935951	8.463048	12.357901	-0.15765396
A0A087X2I1;P62333;V9HW24	PSMC6	proteasome	-17.204874	-11.948801	8.457917	12.350965	-0.15195128
Q99460;A0A087WW66;A0A7I2V523;A0A7I2YQY1;A0A7I2V262;A0A7I2V5C8;A0A7P0MW50;A0A7I2V2K8;A0A7I2V641;A0A7I2V479;Q05CW6;Q05BX4;A0A7I2V4X0;A0A7I2YQI9;A0A7I2V491	PSMD1	proteasome	-17.230295	-11.971138	8.477341	12.374399	-0.17208245
O00231;B4DTS5	PSMD11	proteasome	-17.243177	-11.982026	8.482522	12.379555	-0.1764926
A0A0S2Z489;O00232	PSMD12	proteasome	-17.247387	-11.989969	8.464878	12.360302	-0.16049907
A0A024R201;Q9Y6E3;B4DJ66	PSMD13	proteasome	-17.209482	-11.949594	8.481507	12.376256	-0.17600629
A0A140VKF2;O00487;Q53TH1;Q59G89	PSMD14	proteasome	-17.187923	-11.937868	8.465454	12.3585415	-0.16055326
Q13200;Q59EG8;B4DM22;Q9NSM5	PSMD2	proteasome	-17.168707	-11.915755	8.451721	12.3426075	-0.14578614
O43242;Q6IBN0;B3KNN7;B4DEB0;B4DV84;Q96N86	PSMD3	proteasome	-17.14623	-11.900217	8.433053	12.321418	-0.13071571
P55036;A6PVX3	PSMD4	proteasome	-17.148447	-11.903162	8.418799	12.314124	-0.11862578
Q5VWC4	PSMD4	proteasome	-17.224524	-11.965866	8.482445	12.379662	-0.17732547
Q15008;B3KT66	PSMD6	proteasome	-17.122461	-11.885439	8.396782	12.279162	-0.091238394
P51665;B2RD27;B4DXI8;H3BNT7;H3BTM8	PSMD7	proteasome	-17.164919	-11.910686	8.453842	12.3462715	-0.14854483
R4GMR5;V9HW09;P48556;Q5U0B3;K7EJR3	PSMD8	proteasome	-17.217268	-11.959472	8.471704	12.367345	-0.16619153
A0A384NQ35;A0A0K0K1L8;Q06323;Q86SZ9	PSME1	proteasome	-17.182344	-11.92461	8.433507	12.323593	-0.124350406
Q86SZ7;Q2TNB3;A0A087X1Z3;Q9UL46;H0YM70;Q6FHK9	PSME2	proteasome	-17.148254	-11.905778	8.405695	12.292338	-0.103880204
V9HWJ8;P61289;A0A024R203;K9J957;K7ESG5;K7ENH2;A0A087WTV2	PSME3	proteasome	-13.463781	-7.9730425	8.455166	9.030827	2.8260236
Q6FHK7	PSME3	proteasome	-17.048676	-11.847855	8.342502	12.213773	-0.047453266
A0A024R6T8;Q9GZU8;H3BTP8;H3BSY6;H3BP64;H3BUL4;H3BMX9;H3BTI2;H3BQQ6;Q6P4H7;H3BSF0	PSME3IP1	proteasome	-16.886583	-11.725139	8.273946	12.129122	0.014759596
Q14997;G1UI18	PSME4	proteasome	-17.022472	-11.813172	8.33	12.201287	-0.03829399
O95456;B2RD51	PSMG1	proteasome	-17.068396	-11.845846	8.374515	12.258523	-0.07854553
Q969U7;K7ENR6;V9GZ55	PSMG2	proteasome	-17.027037	-11.811031	8.360517	12.239852	-0.0654873
A0A024R806;Q9BT73	PSMG3	proteasome	-16.95955	-11.787239	8.278962	12.135372	0.014813082
Q5JS54;D6RB92;D6REN3;E2QRC7	PSMG4	proteasome	-16.893778	-11.733351	8.30497	12.161794	-0.01328859
A0A024R7G8;P54725;A0A494C0B4;K7ENJ0;K7ELW1	RAD23A	proteasome	-16.89519	-11.739076	8.290547	12.141599	-0.005156078
P54727;B7Z4W4;Q53F10;B7ZA74	RAD23B	proteasome	-17.166021	-11.899996	8.45805	12.352276	-0.15327516
Q9Y4L5	RNF115	proteasome	-17.125605	-11.8981905	8.400293	12.2604685	-0.080845974
Q9P0P0;C9J1C6;F8WBU5;C9J391	RNF181	proteasome	-16.835598	-11.7135935	8.232541	12.06218	0.046427827
B3KQZ4;Q9NUJ3	TCP11L1	proteasome	-16.862526	-11.713823	8.273519	12.117929	0.031159835
A0A024RBH4;Q8N4U5;F8VRQ3;G3V1Z2	TCP11L2	proteasome	-16.91978	-11.752305	8.312302	12.171587	-0.023746096
V9HW51;O43396;B2R960;Q59G46;K7ER96	TXNL1	proteasome	-16.897327	-11.728528	8.30822	12.169825	-0.024632027
Q05086;Q9H2G0;A0A6Q8PHE5;A0A1B0GVL3;A0A0D9SG77	UBE3A	proteasome	-16.925299	-11.745665	8.276754	12.139571	0.005921614
Q15386	UBE3C	proteasome	-17.13428	-11.896491	8.418124	12.307198	-0.117784
H3BRL3;O14562;B3KW52;H3BUM8	UBFD1	proteasome	-16.875158	-11.717442	8.287118	12.143703	0.004117671
Q8WVY7	UBLCP1	proteasome	-16.950842	-11.773542	8.296491	12.157897	-0.003845907
Q9UHD9;B4DZF1;B4DM19	UBQLN2	proteasome	-17.104898	-11.862059	8.416573	12.268113	-0.08232391
Q8N806;Q05DA8;B2RDC9;E9PCJ7	UBR7	proteasome	-16.866207	-11.727549	8.251568	12.071738	0.04462196
Q5LJA5	UCHL5	proteasome	-17.177597	-11.925349	8.453148	12.34268	-0.1450341
Q5LJA9	UCHL5	proteasome	-16.876926	-11.724759	8.268063	12.117781	0.01882832
P54578;B2RD79;A6NJA2;D3DUG9;B3KTG4	USP14	proteasome	-17.101158	-11.863706	8.437575	12.325341	-0.1339563
Q9Y4E8	USP15	proteasome	-16.86105	-11.722593	8.274624	12.121348	0.006514805
O76080;A0A024R219;Q5QPB1	ZFAND5	proteasome	-16.911251	-11.732931	8.279259	12.143618	0.002567053
Q6FIF0;B2R6N3;H3BM82	ZFAND6	proteasome	-16.89178	-11.724195	8.28687	12.147733	-0.002018265
A0A3B3ITR4	A0A3B3ITR4[p]	recycling_endosome	-13.226756	-3.7979565	11.0505	6.6918902	4.8871207
Q96GS6;A0A7I2YQW9	ABHD17A	recycling_endosome	-13.121901	-3.825929	11.069816	6.5353403	4.8521757
Q13443;A0A7I2V3W3;A0A7I2YQ97;A0A7I2V2Z6;A0AVL1;A0A7I2V5N8;F8WC54;A0A7I2V2E1;A0A7I2V3B5;A0A7I2V3C1	ADAM9	recycling_endosome	-13.160343	-4.018489	10.944641	6.6137342	4.737738
P48960;B4DTS6;B3KUI0;B4E336	ADGRE5	recycling_endosome	-13.092016	-3.8424587	11.08591	6.4730186	4.7715106
Q92870;B4E2F2;H0YAJ5;G5E9Y1;Q5I0G1	APBB2	recycling_endosome	-12.62292	-4.157618	10.550396	6.3359485	4.772361
A0A2X0SFB3;A1A4S6;B4E2W2	ARHGAP10	recycling_endosome	-13.126441	-4.287784	10.68642	6.76418	4.596934
E9PEJ6;Q6PJ25;H0Y547;P98196	ATP11A	recycling_endosome	-13.088004	-3.8283145	11.047065	6.404556	4.786693
Q9Y2G3;B4E3T1;H7C4W6;B3KSJ2	ATP11B	recycling_endosome	-13.102431	-3.7733722	11.103119	6.473403	4.858522
A0A2R8Y635;A0A2R8YDN7;Q9H7F0	ATP13A3	recycling_endosome	-13.048715	-3.8230247	11.087704	6.387751	4.82046
Q53X12;Q93050;B7Z641;B7Z2A9	ATP6V0A1	recycling_endosome	-12.728319	-4.0736217	10.601047	6.2911654	4.838369
Q8ND76;B2RBH6;B7Z8E4	CCNY	recycling_endosome	-12.999537	-4.330449	10.607543	6.666726	4.674346
Q8IX05;A0A087WT00	CD302	recycling_endosome	-12.8334875	-4.05228	10.736771	6.4824834	4.7277026
A0A024R183;Q00536;A0A140VK97;A0A087WZU2;Q9BRL4;Q59FJ5;Q96GA5;E5RGN0;Q6ZMU4;B7Z461	CDK16	recycling_endosome	-13.114302	-4.4369392	10.474793	6.974182	4.5964174
A0A024R229;Q9UHN6	CEMIP2	recycling_endosome	-13.150672	-3.7024026	11.118738	6.5362215	4.8384213
Q8TCT0;A0A024R4U8	CERK	recycling_endosome	-13.217401	-4.147159	10.989845	6.633269	4.5957375
Q8IZR5;J3QRP2	CMTM4	recycling_endosome	-12.78091	-4.4389367	10.57548	6.4204354	4.585753
Q96FZ5;F8WDZ3;Q8NDQ0	CMTM7	recycling_endosome	-12.920304	-3.9501567	10.84547	6.4351892	4.867192
Q5KU26	COLEC12	recycling_endosome	-13.108794	-3.8021057	11.066355	6.50188	4.823782
Q9BSW2	CRACR2A	recycling_endosome	-13.014008	-3.9163918	10.943447	6.503004	4.8599744
A0A3B3ISF9;A0A024RAB2;A1PUP8;P42892;B4DKB2;A0A024RAB0	ECE1	recycling_endosome	-13.031593	-4.045787	10.880239	6.5037627	4.752406
A0A1W6R2Z1;A0A024QZI2;P55899;A0A1W6R2Y2;M0R0A9;M0R0H0	FCGRT	recycling_endosome	-12.896446	-4.0585914	10.717548	6.520483	4.814731
Q9NXC2	GFOD1	recycling_endosome	-13.200994	-3.7061555	11.141788	6.5681567	4.8905272
Q3B7J2;B3KRH8	GFOD2	recycling_endosome	-13.061988	-4.0814896	10.768315	6.6664095	4.741336
Q8TB96;F5GXC5;B4DXC2;B4DSA2;B4DHQ9;H3BUJ1	ITFG1	recycling_endosome	-12.799269	-3.983233	10.67996	6.333607	4.8624544
O14713;A8K1A2;A8MPU2;B4DQY5;C9JBU8	ITGB1BP1	recycling_endosome	-13.152345	-3.905239	11.002328	6.7239223	4.885546
Q9HCM3	KIAA1549	recycling_endosome	-13.188939	-3.8190184	11.1013	6.6127515	4.855529
Q8IWU2;A2VDI9	LMTK2	recycling_endosome	-13.213275	-3.6960096	11.147006	6.567281	4.8817744
Q9UIQ6;B2RAK1	LNPEP	recycling_endosome	-12.761637	-3.9701967	10.908793	6.228188	4.697102
Q07954	LRP1	recycling_endosome	-12.952125	-3.8814561	11.010326	6.352173	4.715472
P98164;Q7Z5C1;Q4ZG84	LRP2	recycling_endosome	-13.175319	-3.7121246	11.141663	6.5424423	4.8469114
B0QY91;Q8N3F8;A0A7P0T9P2;B0QY86;H0Y6J8;A0A7P0Z4L3;A0A7P0T8A6	MICALL1	recycling_endosome	-13.207655	-3.7403076	11.152954	6.6084404	4.8892517
Q9UBG0	MRC2	recycling_endosome	-13.039913	-3.7785492	11.075427	6.390478	4.8074994
A0A024R1Z4;Q9NYR9;K7ERG2	NKIRAS2	recycling_endosome	-13.158915	-3.7998576	11.114076	6.5988216	4.868068
B7ZKQ8;Q96N83;O00592	PODXL	recycling_endosome	-13.130823	-3.9496903	10.964223	6.5828185	4.7563634
Q12913;A0A087WTK0;A0A087WVC6	PTPRJ	recycling_endosome	-13.208826	-3.7410984	11.154333	6.600238	4.874966
A8CDT9;Q59FF5	Q59FF5[p]	recycling_endosome	-13.208568	-3.7679648	11.146513	6.661468	4.92645
Q6WKZ4	RAB11FIP1	recycling_endosome	-13.031131	-3.9333286	10.894675	6.603759	4.8764057
Q7L804	RAB11FIP2	recycling_endosome	-13.210551	-3.7141113	11.159416	6.6123977	4.904939
A0A1B0GTL5	RAB11FIP5	recycling_endosome	-13.048944	-3.989192	10.8856945	6.6430387	4.910743
A0A1B0GUI1;A0A7P0TAR5;Q6GYQ0;H0YJB5	RALGAPA1	recycling_endosome	-13.181853	-3.7331784	11.128672	6.5711493	4.8914394
Q2PPJ7;H7C1F9	RALGAPA2	recycling_endosome	-13.218887	-3.701493	11.17383	6.5957165	4.903904
Q86X10;A2A2F0;A0A0J9YW54	RALGAPB	recycling_endosome	-13.148339	-3.828633	11.06459	6.562263	4.8686576
Q969E2;K7EJJ4;C9JWM2	SCAMP4	recycling_endosome	-12.846299	-4.0293717	10.6765785	6.3988643	4.8815813
Q9C0C4;Q53RE7;Q6P5A5	SEMA4C	recycling_endosome	-13.021341	-3.8095398	11.089765	6.389131	4.8129125
P31947	SFN	recycling_endosome	-13.116807	-3.912583	10.937112	6.833782	4.9866695
P78324;B4DP97;D3DVW9;Q5TFQ8	SIRPA	recycling_endosome	-12.956235	-4.086499	10.732756	6.5512	4.796333
P43005;B2R7K1;H0Y7R2	SLC1A1	recycling_endosome	-13.041376	-4.086946	10.74502	6.639485	4.7280397
Q5T1Q4;B3KY53	SLC35F1	recycling_endosome	-13.029627	-3.9916618	10.815487	6.55952	4.8807335
Q8IXU6	SLC35F2	recycling_endosome	-12.981046	-4.027732	10.756314	6.528611	4.8539243
Q6ZQN7	SLCO4C1	recycling_endosome	-12.92818	-4.0357637	10.708682	6.5503907	4.7960844
H3BS66;A0A2R8Y7R4;M4WDD3;A0A5Q0LQ04;B2RUZ4;A0A223AMS5;N1IRL5	SMIM1	recycling_endosome	-13.040203	-3.8074768	11.060497	6.466266	4.837023
A0A286YF28;Q53YE2;Q13277;A0A0J9YW33;A0A0C4DGE4	STX3	recycling_endosome	-13.104017	-4.1928477	10.808124	6.628582	4.5643625
Q5JSH3	WDR44	recycling_endosome	-12.887574	-3.8984337	10.781194	6.3649526	4.86782
B4E273;P53367;B7ZA10;Q8N8M9	ARFIP1	trans-Golgi	-11.175798	-3.4525158	10.225361	5.1797304	5.5756927
Q59EX4;Q9Y2Q0	ATP8A1	trans-Golgi	-11.977112	-3.5131688	10.699013	5.34633	5.033295
O43861	ATP9B	trans-Golgi	-11.845005	-3.5594332	10.582787	5.3465085	5.199122
J9JIC5;Q9HAS0;J3KRR1	C17orf75	trans-Golgi	-11.534485	-3.5159914	10.460092	5.117777	5.203976
P52803	EFNA5	trans-Golgi	-11.848623	-3.5765572	10.535114	5.4618955	5.2197375
Q9NQE9	HINT3	trans-Golgi	-10.8611555	-3.7353098	9.678157	5.193232	5.7195444
B2RBC8;Q8IZA0;E7EN73;C9J519	KIAA0319L	trans-Golgi	-11.173305	-3.443514	10.216376	4.980008	5.5311546
A0A5F9ZH84;A0A5F9ZH60;B3KSA1;A0A5F9ZH20;Q5TF39	MFSD4B	trans-Golgi	-11.997758	-3.5384154	10.673442	5.3825536	5.1241665
Q9Y217	MTMR6	trans-Golgi	-11.512314	-3.640465	10.394779	5.0769153	5.1308603
Q8WUD1;A0A3B3ITL1;Q5HYI5;B4DUD4	RAB2B	trans-Golgi	-11.05774	-3.4856892	10.108633	5.0121226	5.547247
A0A0G2JNW7;Q9Y666;A0A0U1RR18;A0A0G2JQE3;H0YB78	SLC12A7	trans-Golgi	-12.368366	-4.0118732	10.708154	5.846381	4.5784936
Q9BS91;B4DMD4	SLC35A5	trans-Golgi	-10.786814	-3.4080358	10.049886	4.7367144	5.6305237
Q5VWJ9	SNX30	trans-Golgi	-11.938105	-3.5378969	10.685434	5.2934284	5.008811
B3KU05;Q7Z392;D6RHE5	TRAPPC11	trans-Golgi	-11.667185	-3.441615	10.540622	5.204424	5.2813573
Q8WVT3;B3KST6;Q8N9N0;A0A0J9YXQ9;Q53QD4;A0A0G2JQW1	TRAPPC12	trans-Golgi	-11.690144	-3.4411335	10.548955	5.201055	5.3025007
A5PLN9	TRAPPC13	trans-Golgi	-11.644246	-3.4161596	10.563661	5.188263	5.316498
A0A0B4J294;H3BP13;Q9UL33;A0A0B4J286;H3BPN3;H3BUK6	TRAPPC2L	trans-Golgi	-11.830423	-3.5145886	10.591772	5.352736	5.236945
Q8IUR0;M0QZQ8	TRAPPC5	trans-Golgi	-12.101739	-3.659257	10.7058325	5.5885706	4.979278
A0A024RC31	TRAPPC8	trans-Golgi	-11.725847	-3.4279695	10.58132	5.2180586	5.2880354
Q9BZH6;B2RCJ6;Q659C9	WDR11	trans-Golgi	-11.546622	-3.5684288	10.45871	5.114226	5.200094
Q9Y548	YIPF1	trans-Golgi	-11.581092	-3.4984488	10.464781	5.167141	5.2604446
B3KRI1;B1AKY9;B2RAQ4;A0A0S2Z3W6;P50993;H0Y7C1;B4DIQ8;B3KX35	ATP1A2	actin_cytoskeleton	-12.290379	-7.176307	8.121346	7.2505727	3.3246388
A0A0U1RQE4;B3KY23	SH3D19	actin_cytoskeleton	-11.611843	-6.706503	8.414633	6.472833	3.4431624
Q9NRN7;E9PLW6	AASDHPPT	cytosol	-13.387144	-7.2586546	8.993685	8.386339	3.271886
P30566;A0A7P0Z472;A0A7P0T9A7;A0A096LNY6;X5D8S6;A0A1B0GTJ7;A0A1B0GWJ0;Q71UA4;A0A0A6YY92;B4DP46;A0A7P0T8E4;A0A1B0GTG9;A0A096LNY5;A8K4X6;A0A1B0GWF8;X5DP48;X5D2Z4;B4DUM2;A0A096LP92	ADSL	cytosol	-14.056304	-8.038804	8.815187	9.1692705	3.2093859
Q9BQI0;B7Z6K5	AIF1L	cytosol	-13.133279	-9.777585	6.1359987	8.727726	1.4465117
A0A024R7A8;P15121;Q59EL5;E9PCX2	AKR1B1	cytosol	-13.720434	-8.677496	7.984888	8.279946	2.4018154
V9HWN7;P04075;J3KPS3;H3BQN4;A0A0M4FNU3	ALDOA	cytosol	-13.104166	-8.379802	8.104884	8.579594	3.1700454
A0A024QZ64;P09972;B7Z3K7;B7Z1Y2;B7Z1N6;A8MVZ9;B7Z1Z9	ALDOC	cytosol	-12.931353	-8.356811	7.952254	8.550872	3.2578173
Q8N6S4	ANKRD13C	cytosol	-11.19796	-8.944722	6.2410955	8.368825	3.4878843
A0A024R2I9;O15084;B4DIW9	ANKRD28	cytosol	-12.75774	-9.0201025	7.2929444	9.295431	2.516004
A0A3B3ISP1	ANKS1A	cytosol	-12.654173	-9.102203	7.1044025	9.474959	2.530478
Q53F20;Q9BTT0;Q5TB19	ANP32E	cytosol	-13.222666	-8.731124	8.053541	9.011393	3.297957
J3KPL8;O00213;A0A075B7G8;Q8TEY4;B7Z1H5;B7Z9K0;A0A087X0V7;A0A087WYH9;B7Z4M6	APBB1	cytosol	-12.768213	-9.532668	6.5852003	8.9390545	2.29562
E5KNC9;E5KNB2;E5KN95;Q9UBZ4;B7ZA71;B4DWI9	APEX2	cytosol	-12.444411	-10.2065935	6.055589	8.232118	2.2746136
Q68EM7;A0A2X0SF71;B4DWE9	ARHGAP17	cytosol	-13.332121	-7.3923893	8.851289	8.395431	3.2097175
B4DH27;J3KQ26;B4DIU9;Q96C12;B4DLR0;H3BS74	ARMC5	cytosol	-12.667071	-10.08432	6.467724	8.753718	2.306136
Q2TAZ0	ATG2A	cytosol	-13.01334	-9.480753	6.2984076	9.073604	2.0261514
B4DLE6	B4DLE6[p]	cytosol	-13.322101	-7.7547517	8.68939	8.579522	3.086398
B4E1Q1	B4E1Q1[p]	cytosol	-11.977184	-9.267916	6.586973	9.188852	3.0529315
B7Z481	B7Z481[p]	cytosol	-12.407876	-8.422763	7.5181117	8.453321	3.0451589
Q1JQ81;A0A024QYY4;O00512	BCL9	cytosol	-11.655358	-9.427002	6.2289205	8.199714	2.682466
P11274;A0A2X0SFQ7;B4E065;A0A024R1B9	BCR	cytosol	-12.969162	-7.740815	8.420257	8.193043	3.1855457
P15056;A0A2U3TZI2	BRAF	cytosol	-14.912357	-8.752334	6.6730638	8.581313	0.90175474
Q92994;A0A024R6P8	BRF1	cytosol	-12.27268	-9.486673	6.4404984	9.164309	2.6454065
Q8IWQ3;A0A140VJF6	BRSK2	cytosol	-11.420612	-9.428053	5.9989953	8.154716	2.6781356
Q8N8R5	C2orf69	cytosol	-12.944964	-10.831128	5.9727464	8.1604395	1.7733965
Q96MD7;F6X0R3	C9orf85	cytosol	-14.581083	-8.881657	7.727666	9.154585	1.7936887
Q8N4J0;B4DSD4;Q5T8V1	CARNMT1	cytosol	-11.699286	-9.714568	6.067906	8.311556	2.7164934
Q5T0F9	CC2D1B	cytosol	-12.5302	-8.428854	7.4203997	8.390572	2.8343241
H7C1U3	CC2D1B	cytosol	-11.351664	-9.77062	6.594901	8.58304	3.3711777
O75419;A0A5F9ZH29;A0A5K1VW85;A0A5F9ZI22;B4E092	CDC45	cytosol	-12.2759905	-9.6385765	6.4993477	9.075724	2.6337328
A0A090N7W4;Q00535;Q6IAW3;A0A0S2Z355	CDK5	cytosol	-13.339584	-7.3205323	8.871308	8.263549	3.2506766
Q9Y3E7	CHMP3	cytosol	-13.844908	-9.675118	6.9503217	7.97974	1.6995866
B3KUH0;Q8WUX9;B3KRZ9	CHMP7	cytosol	-12.605714	-9.488094	6.734191	9.3054695	2.3193188
Q5T178;P61024;Q5T179	CKS1B	cytosol	-9.868352	-9.09239	5.592042	8.096201	3.910173
Q9HAW4;E7ESG2	CLSPN	cytosol	-11.607796	-9.47555	6.1498566	8.981307	3.0233393
Q9UBI1;H0Y4W0	COMMD3	cytosol	-11.404116	-8.919461	6.153901	8.168457	2.9860208
A8K8A4;Q96FN4;B2RD40	CPNE2	cytosol	-13.032247	-10.196998	6.769359	8.373409	1.6706438
A0A024R994;O75131;Q05DL8;A0A087WYQ3	CPNE3	cytosol	-13.454267	-7.362518	8.823685	8.189388	3.0560238
A0A384NKW7;P55060;B4DM31;B4DUC5	CSE1L	cytosol	-11.346933	-5.0627985	9.2704525	5.8728404	5.217442
P19784;H3BNI9;H3BSA1	CSNK2A2	cytosol	-13.154383	-8.455229	8.046206	8.886105	3.4008431
A0A024RC00;Q9NRF8	CTPS2	cytosol	-12.425726	-9.865302	6.2339315	8.901302	2.3292127
A0A669KAX4;A0A7P0TAQ3;Q13620;A0A7P0T8P8;A0A7P0T9C8;A0A7P0T9D0;A0A669KBG9;A0A7P0T9P5;A0A7P0TAF9	CUL4B	cytosol	-10.609408	-11.03183	8.102226	9.320095	3.7321758
K4DI93	CUL4B	cytosol	-11.154513	-9.600975	5.796993	8.237171	2.9369316
Q8IWT3;E9PEZ1	CUL9	cytosol	-12.256193	-8.571577	7.089013	8.004979	2.8642628
O94760;B2R644;B4DGT0	DDAH1	cytosol	-13.124847	-8.140576	8.210619	8.418589	3.151846
Q8NEL9;A0A087X0H7;D3K5P3;A0A669KB51;Q2PNX9	DDHD1	cytosol	-13.4301195	-11.181414	5.780427	8.737613	1.4795378
Q53G16;A0A0U4B4U6;Q9UMR2;H3BQK0;Q2NL95;A0A024QZ90;Q59FQ9	DDX19B	cytosol	-11.712981	-9.619546	6.3358517	8.871684	2.849747
A8K6G9;Q92620;B4DET0;B4DM30	DHX38	cytosol	-12.364438	-10.023381	6.3381376	8.371831	2.2891457
Q6FHS4;P25685;Q6FI51;M0QXK0;A0A7I2V3K7;M0R080	DNAJB1	cytosol	-13.448262	-7.4907007	8.821011	8.516318	3.2452717
G3V424;Q4LDG9;G3V389;G3V5I4;H0YM28;G3V2M0	DNAL1	cytosol	-13.389941	-10.880441	6.1699176	8.267285	1.0912255
A0A024R6Z7;Q9NX74;E7EUN9;B4DKP8	DUS2	cytosol	-13.697322	-10.772566	6.215656	8.258974	0.88274026
O95905;Q6I9U8;B3KMT5	ECD	cytosol	-12.510585	-9.08177	7.170382	9.520883	3.1933043
A0A384N6H1;P13639;Q8TA90;B4DPU3;Q6PK56	EEF2	cytosol	-13.01938	-8.543055	8.023807	8.661629	3.1344545
Q5JVZ5;Q96JJ3;B4DRL5;B7Z1S8;B4DZ20;H0YCM7	ELMO2	cytosol	-13.140972	-7.4712996	8.650927	8.218244	3.178495
Q4LE38;O95163;A0A6Q8PHF4;B4E3I9;A0A6Q8PGW3;A0A6Q8PHC9;A0A6Q8PF66;A0A6Q8PFH9;F5H2T0;Q68DI5;B3KXE7	ELP1	cytosol	-13.078013	-7.865015	8.457473	8.547383	3.2982867
P07814;V9GYZ6;Q3KQZ8;H6WCP5	EPRS1	cytosol	-8.59864	-5.7695475	7.0879993	5.7374353	6.507949
Q14674	ESPL1	cytosol	-12.030413	-9.369542	6.60713	9.444448	3.1864784
O60447	EVI5	cytosol	-12.842067	-8.998915	7.6218953	9.039889	2.65553
Q8TAG9;E7EW84;A5YP36	EXOC6	cytosol	-12.925213	-7.8238015	8.197801	8.084209	3.1617439
Q99504;Q0P685	EYA3	cytosol	-12.261952	-9.570888	6.392547	9.012777	2.593583
Q3B820;H7C4C9	FAM161A	cytosol	-10.210977	-11.40238	7.5962205	9.988111	4.819919
Q9NYF3;D6RHW3	FAM53C	cytosol	-14.068601	-10.442005	6.3061833	8.773331	1.0163192
Q8NEZ5;Q53EY9;B4DFX7	FBXO22	cytosol	-12.521299	-10.817053	6.904045	8.778136	1.989419
A0A024R366;P49789;E9PBZ0	FHIT	cytosol	-11.600911	-9.711816	5.9819646	8.225111	2.7372375
Q0PHS4	G6PD	cytosol	-8.383267	-5.575815	7.025359	5.491426	6.694023
Q13480;B7Z3B9	GAB1	cytosol	-11.678298	-10.235442	7.4404073	8.653944	2.86708
Q9UJY5;B0QYR6;B3KTE2	GGA1	cytosol	-13.189803	-7.9420443	8.437319	8.919437	2.9218967
Q14691;B4DGH0	GINS1	cytosol	-13.052681	-10.202184	6.5078855	8.249707	1.7144059
Q86VQ1	GLCCI1	cytosol	-14.872647	-8.486711	9.239365	9.946307	2.298085
A0A024R9X5;Q8TDQ7	GNPDA2	cytosol	-13.901175	-10.572115	6.64542	8.504396	0.9370424
Q8N954;A0A6I8PRS5;A0A6Q8JGY2	GPATCH11	cytosol	-12.485993	-10.178876	6.344859	8.1879	2.1953824
C9JFE4;Q13098;B4DND6	GPS1	cytosol	-13.467869	-8.202614	8.441553	9.157014	3.651167
A0A0A0MSK4;A0A0A0MRC4;Q86YR5	GPSM1	cytosol	-10.997013	-9.995907	5.277154	8.303376	2.7147121
A8K7Z3;Q4V328;A0A087WT45	GRIPAP1	cytosol	-12.341139	-9.183175	6.4306254	8.66304	2.5176468
V9HWE9;P09211;A8MX94	GSTP1	cytosol	-13.51166	-8.4941845	8.129281	9.122053	3.4779012
A3KPC7;A0A024RAS2;B2R5B3;A4FTV9;A0A0U1RR32;A0A0U1RRH7;Q99878;Q96KK5;Q9BTM1;P20671;P0C0S8;H0YFX9;B4E0B3	H2AC14	cytosol	-13.951003	-10.143668	6.4384947	8.001183	1.7286936
A0A384NPW1;P51858;A8K8G0;B7Z958	HDGF	cytosol	-11.65295	-9.839945	5.944668	8.460688	2.5742612
Q7Z4V5	HDGFL2	cytosol	-11.390659	-11.145713	7.9325123	9.416855	4.3391886
Q9ULT8	HECTD1	cytosol	-12.564822	-8.880938	7.3026295	9.463395	2.7814128
A2RU49;A0A0C4DGM4	HYKK	cytosol	-13.776668	-10.761989	6.157115	8.70608	1.1451684
Q96RY7	IFT140	cytosol	-12.248373	-8.814576	6.9634585	9.063568	3.1373272
A0A024QYV3;Q9H7X7;B7Z2E8;A8K889	IFT22	cytosol	-12.051825	-9.886727	6.1183305	8.709864	2.5402277
B7ZKV7;Q13478	IL18R1	cytosol	-11.712388	-10.629622	7.4129744	9.086432	2.1142087
A0A7I2V2T3	IMPDH2	cytosol	-13.576806	-7.7895646	8.690982	8.565558	3.0590856
P32019;B3KMW4;E7ESY0	INPP5B	cytosol	-9.665038	-3.7299256	8.825401	4.5449824	6.3949504
Q9H9V9;A0A087WT84	JMJD4	cytosol	-11.654065	-10.903222	7.9247656	8.928784	3.3086243
Q8N9B5	JMY	cytosol	-12.930592	-10.368439	6.194918	8.729077	1.6572915
Q9BVA0	KATNB1	cytosol	-10.657436	-11.073762	8.262356	9.146239	3.6761315
B3KY04;A0A140VJM4;Q96CX2	KCTD12	cytosol	-12.626362	-4.9182353	10.12532	6.7900367	4.4233613
V9HW29;P33176;D3DRX6	KIF5B	cytosol	-15.022611	-8.355966	9.564341	10.024393	2.2893624
Q9Y2U9;G3V3U8;G3V2H2	KLHDC2	cytosol	-13.639753	-10.334228	6.573485	8.472338	0.97188306
Q53GT1	KLHL22	cytosol	-13.681831	-11.01393	5.940826	8.397356	1.1497838
