bait	prey	significant	HCDP	subcell_localization	logFC_APMS	padj_APMS	logFC_TbID	padj_TbID	method
MEK1WT	RPA1	TbID	no	nucleus	0.00671816645986027	0.978308765522307	0.983096319460291	9.57198123329371e-08	TbID
BrafV600E	RPA1	TbID	no	nucleus	-0.296236100822269	0.0419811799248179	1.30289114153365	4.80321662513046e-09	TbID
NrasQ61R	RPA1	TbID	no	nucleus	-0.664127347447353	0.000247964507729934	0.879632655632181	1.62515095071934e-06	TbID
MEK2WT	RPA1	TbID	no	nucleus	-0.179545293604563	0.348616251999501	0.882181268351157	5.04402346069329e-07	TbID
Raf1S257L	RPA1	TbID	no	nucleus	0.143881526072068	0.284542260264698	1.30054297920619	9.34460978057753e-09	TbID
Raf1WT	RPA1	TbID	no	nucleus	-0.123932049125786	0.412632928434962	1.37339596808728	6.69955476356939e-09	TbID
NrasWT	RPA1	TbID	no	nucleus	-0.434933141036392	0.00775383420579405	0.96454524992068	1.89463188519185e-06	TbID
HrasS17N	RPA1	TbID	no	nucleus	0.0396033527480856	0.799414089044033	1.31169461099372	1.36107523085445e-08	TbID
BrafWT	RPA1	TbID	no	nucleus	0.282577740851372	0.056572731447576	1.38907490512538	8.124965635899e-09	TbID
BrafD594N	RPA1	TbID	no	nucleus	-0.0248027280843708	0.908877244264751	1.18076792131669	3.37645846934344e-08	TbID
HrasQ61R	RPA1	TbID	no	nucleus	0.214676345691945	0.138478747916675	0.862206265240402	2.28115167340888e-06	TbID
ArafD447A	RPA1	TbID	no	nucleus	-0.0137952974941671	0.939537357005445	1.20471233143683	1.86246636871177e-08	TbID
MEK1AA	RPA1	TbID	no	nucleus	0.179242193561445	0.283683415640696	0.897171616405218	4.57330114329127e-07	TbID
BrafWT	RPA2	TbID	no	ER	-0.0137811791995416	0.940005800464018	1.31120468373724	3.37033522351695e-08	TbID
MEK1WT	RPA2	TbID	no	ER	0.0959579082993588	0.548174812257439	0.931885282575008	4.21608382431407e-07	TbID
ERK2DD	RPA2	TbID	no	ER	-0.153730360662205	0.156213751815635	1.17295869097046	1.83503938024402e-07	TbID
NrasQ61K	RPA2	TbID	no	ER	-0.0555809958189086	0.701622676548502	0.914063094448323	3.24388915868195e-06	TbID
Raf1S259F	RPA2	TbID	no	ER	-0.432167562802595	0.000824245383146075	1.01946180869016	1.51781604651191e-07	TbID
BrafV600E	RPA2	TbID	no	ER	-0.294629414166715	0.0192173561331229	1.27457575159315	1.43364408525073e-08	TbID
NrasWT	RPA2	TbID	no	ER	-0.463001455585608	0.00199197848432235	0.897858903397036	5.16894539130208e-06	TbID
BrafD594N	RPA2	TbID	no	ER	-0.398915133168266	0.0181850978182547	1.09927743373929	2.1019508226689e-07	TbID
Raf1WT	RPA2	TbID	no	ER	-0.19210621528146	0.106817741734611	1.28078711575365	3.91070439248451e-08	TbID
HrasS17N	RPA2	TbID	no	ER	-0.0622166254223374	0.587723803327135	1.19075783671209	4.57231102639139e-08	TbID
ArafD447A	RPA2	TbID	no	ER	-0.115814612762773	0.290624647018056	1.10607454031072	9.04410611600365e-08	TbID
ERK2AA	RPA2	TbID	no	ER	0.0993008215190308	0.377334764011524	0.871937699160006	3.48697028970291e-06	TbID
NrasQ61R	RPA2	TbID	no	ER	-0.507392702870814	0.000299756259430671	0.799203692220523	8.3240061451006e-06	TbID
ERK1DD	RPA2	TbID	no	ER	-0.128800570343639	0.308862438353306	0.899852054006214	3.9480323562333e-06	TbID
ArafWT	RPA2	TbID	no	ER	-0.423779994085412	0.00135253063357817	1.10915609881189	1.41530018269573e-07	TbID
NrasS17N	RPA2	TbID	no	ER	0.0926495694069715	0.444818448416322	1.01021430597783	1.48618593968732e-06	TbID
Raf1S257L	RPA2	TbID	no	ER	0.0322884574899009	0.796246624613097	1.1902046729415	6.42853424992152e-08	TbID
ArafWT	RPA3	TbID	no	unclassified	-0.568871535224829	0.00602300882264108	1.172143271283	4.48950652341765e-08	TbID
ArafD447A	RPA3	TbID	no	unclassified	-0.339920147638751	0.0917536584571831	1.09378081656994	4.28973958826199e-08	TbID
HrasQ61R	RPA3	TbID	no	unclassified	-0.160603503383364	0.471943545652366	0.78813471272283	4.36359996810185e-06	TbID
MEK1WT	RPA3	TbID	no	unclassified	-0.0453750363508091	0.903298890791934	0.933204267527131	1.42712552470876e-07	TbID
NrasWT	RPA3	TbID	no	unclassified	-0.643099406550062	0.00638065478646357	0.90407452075201	1.81990928621382e-06	TbID
HrasS17N	RPA3	TbID	no	unclassified	-0.393726232260116	0.0623473515029547	1.26609262703147	2.35351413089852e-08	TbID
BrafWT	RPA3	TbID	no	unclassified	-0.0717551104918697	0.797955569716458	1.30554243706746	1.22662338037974e-08	TbID
NrasS17N	RPA3	TbID	no	unclassified	-0.142663892443999	0.571974440269821	0.852063333952605	2.3391047923784e-06	TbID
BrafV600E	RPA3	TbID	no	unclassified	-0.515902660616257	0.0145507820510324	1.24286550188175	4.47060301769607e-09	TbID
ERK1DD	RPA3	TbID	no	unclassified	-0.100257809723521	0.704658556003906	0.913757251061135	1.21468834357071e-06	TbID
ArafS214P	RPA3	TbID	no	unclassified	-0.737811477522951	0.00105799125017527	0.852003168551571	3.92930741496327e-07	TbID
ERK2AA	RPA3	TbID	no	unclassified	0.0409582279212322	0.866861711891298	0.89386028401368	9.54691479375392e-07	TbID
ERK2DD	RPA3	TbID	no	unclassified	-0.392469745596254	0.0685170787926824	1.18947431255083	8.12513538590748e-08	TbID
Raf1WT	RPA3	TbID	no	unclassified	-0.53337858774315	0.0155253787891215	1.3077606152957	1.26362684265154e-08	TbID
Raf1S259F	RPA3	TbID	no	unclassified	-0.772221092446919	0.00113408120564422	1.09815773826435	4.03996537435098e-08	TbID
NrasQ61K	RPA3	TbID	no	unclassified	-0.279384897595543	0.17606876106583	0.919886806913702	1.20990099133339e-06	TbID
Raf1S257L	RPA3	TbID	no	unclassified	-0.328053075094077	0.091334455435455	1.2596677066621	1.33716564455484e-08	TbID
NrasQ61R	RPA3	TbID	no	unclassified	-0.66456669259483	0.00291195893432842	0.779445999555141	2.50682445342088e-06	TbID
BrafD594N	RPA3	TbID	no	unclassified	-0.267250231489297	0.277025890955835	1.06061870626689	8.99332682109355e-08	TbID
ArafWT	RPAP1	AP-MS	no	cytosol	1.21786450967162	1.80112400151921e-07	0.0777891770790559	0.074655611576755	AP-MS
ArafWT	RPAP2	AP-MS	no	unclassified	1.21261568488405	8.0136572447201e-06	-0.110280290789633	0.0304855789778254	AP-MS
Raf1S259F	RPAP3	core	no	stress_granule	2.87617684214382	7.79552466815285e-07	1.23951071753771	7.51295462514526e-09	Both
Raf1WT	RPAP3	shared	no	stress_granule	1.66905343678315	6.5734602045101e-05	0.262049944709487	0.00394900396711752	Both
ArafS214P	RPAP3	core	no	stress_granule	3.71167517141495	1.14370574860998e-07	1.72586643737753	5.21005690784125e-10	Both
ArafD447A	RPAP3	core	no	stress_granule	3.69600398589179	1.62899804008685e-08	1.28904457800152	3.52411521102569e-09	Both
BrafV600E	RPAP3	shared	no	stress_granule	1.3397657878688	0.000320154908465344	0.183840403220401	0.0342903194843398	Both
ArafWT	RPAP3	core	no	stress_granule	4.72131896038792	8.918793282655e-10	1.92217389116283	9.73169344117634e-11	Both
Raf1S257L	RPAP3	shared	no	stress_granule	2.18690210112929	2.00098330071078e-06	0.425041209998672	0.000116497333973908	Both
Raf1D486A	RPAP3	core	no	stress_granule	3.05076976779733	1.67272205924104e-07	1.46420194704853	5.03132399525937e-10	Both
MEK2DD	RPAP3	TbID	no	stress_granule	0.0659821091377471	0.82352530358489	1.14180833263016	5.1231540224756e-09	Both
Raf1S259F	RPGR	shared	yes	cytosol	1.22843831528843	0.000863542711898113	0.17942970989031	0.00383526014571339	AP-MS
KrasWT	RPL39;RPL39P5	TbID	no	NA	NA	NA	1.11749650234567	0.000419166729142184	TbID
KrasS17N	RPL39;RPL39P5	TbID	no	NA	NA	NA	0.845819305525101	0.00113334016874882	TbID
KrasG12V	RPL39;RPL39P5	TbID	no	NA	NA	NA	0.995750423950389	0.000942402357239762	TbID
KrasG12D	RPL39;RPL39P5	TbID	no	NA	NA	NA	0.992153078609769	0.00115602587188298	TbID
KrasWT	RPN1	TbID	no	ER	-0.281246501748095	0.00286411984279215	0.803817046062088	5.09440188089726e-05	Both
MEK2DD	RPN1	AP-MS	no	ER	1.07536352460132	0.000111265825536584	-0.0781627920220672	0.303199419154954	Both
KrasG12D	RPN2	TbID	no	ER	-0.0975832063042397	0.370442103836649	0.772840883362155	0.00018771039185375	TbID
KrasWT	RPN2	TbID	no	ER	-0.12558837778314	0.159687703251957	0.845112393305698	0.000219815964992461	TbID
NrasQ61R	RPP25	TbID	no	translation	NA	NA	0.931772680402425	1.46477526114729e-05	TbID
ERK2AA	RPS6KA1	core	no	cytosol	2.31915567519802	1.63790070706429e-10	2.0750306698271	3.17574360214041e-12	Both
ERK2WT	RPS6KA1	core	no	cytosol	3.45968497751785	7.39401831523498e-13	2.13624776595791	6.20509475277399e-14	Both
ERK1DD	RPS6KA1	core	no	cytosol	1.98699435342933	1.41533573994186e-09	1.95222239184296	4.12800371678777e-12	Both
ERK1WT	RPS6KA1	core	no	cytosol	3.29864099390531	1.61102205250018e-12	2.53103886581793	1.14444657633257e-14	Both
ERK1AA	RPS6KA1	core	no	cytosol	1.93618220834493	4.46522940994326e-09	2.36102664658542	1.86363633549207e-12	Both
ERK2DD	RPS6KA1	shared	no	cytosol	0.897232637744488	1.70497047838817e-06	1.32313929976681	1.64101496703725e-10	Both
ERK1DD	RPS6KA2	core	no	NA	2.44362164353068	1.52535411093129e-08	1.96572578569169	5.00131478977486e-08	Both
ERK2AA	RPS6KA2	core	no	NA	2.11979590918532	9.31244224060496e-08	1.90628274170002	3.62561812996865e-08	Both
ERK2DD	RPS6KA2	shared	no	NA	0.906953313864627	4.48983195521477e-05	0.971209498375972	1.13284020262848e-05	Both
ERK1WT	RPS6KA2	core	no	NA	3.66251443168637	6.18565007829519e-11	2.37299806525827	2.7951811700182e-09	Both
ERK1AA	RPS6KA2	core	no	NA	2.03028771332691	1.41546639059924e-07	2.08468841875962	1.95506981340425e-08	Both
ERK2WT	RPS6KA2	core	no	NA	3.23090211082972	1.40951134837008e-10	1.7901608627806	8.14420376483429e-08	Both
ERK1WT	RPS6KA3	core	yes	cytosol	4.43132161799423	1.53069745323519e-13	3.25206043805753	2.07467046660874e-15	Both
ERK2DD	RPS6KA3	core	yes	cytosol	1.34214103038726	2.4429247145306e-07	1.77986135203857	9.5442041677709e-12	Both
ERK1DD	RPS6KA3	core	yes	cytosol	2.58907823478386	5.63189162541876e-10	2.18397544952876	2.91911493519233e-12	Both
ERK2WT	RPS6KA3	core	yes	cytosol	4.91171298844853	1.8121919034171e-14	2.96799747080109	3.28510962519347e-15	Both
ERK1AA	RPS6KA3	core	yes	cytosol	2.45129967779446	3.63979334195338e-09	2.93034035632792	6.76601598264762e-13	Both
ERK2AA	RPS6KA3	core	yes	cytosol	2.34050233731524	4.06778151085673e-10	2.40573434959839	2.77471076007402e-12	Both
ArafS214P	RPS6KA4	shared	no	unclassified	1.79918580575982	3.45767430055735e-08	0.238573969395904	0.000121722422577126	AP-MS
ArafD447A	RPS6KA4	shared	no	unclassified	2.26137124467391	3.34888928225838e-10	0.293119183035014	1.80423876908489e-05	AP-MS
ERK1WT	RPS6KA4	shared	no	unclassified	1.25025515301307	2.19261727044175e-07	0.332937435544008	2.46650135809011e-05	AP-MS
ArafWT	RPS6KA4	shared	no	unclassified	2.71460484026725	3.50711073698347e-11	0.226388412720547	0.000608978589028335	AP-MS
ERK1DD	RPS6KA4	shared	no	unclassified	1.16105743851889	2.92597020053964e-06	0.420696240307643	6.68761323683475e-06	AP-MS
ERK2WT	RPS6KA4	shared	no	unclassified	1.09060104646021	6.63431099677693e-07	0.182477023583607	0.0019302123267303	AP-MS
ERK1AA	RPS6KA5	core	no	cytosol	1.48163516693527	1.83055086205592e-06	3.02185676755278	4.02554407634925e-12	Both
ERK1DD	RPS6KA5	core	no	cytosol	2.20993665769556	3.30726850256503e-08	3.41725461891256	4.20456274505811e-13	Both
ERK1WT	RPS6KA5	core	no	cytosol	3.78039150770701	3.96834422192953e-11	3.0572657009108	1.56334180813329e-13	Both
ERK2DD	RPS6KA5	shared	no	cytosol	0.645131935805209	0.000276119410676116	2.45958096654938	3.26328710485478e-10	Both
ERK2WT	RPS6KA5	core	no	cytosol	2.32045631885579	1.76989534298271e-09	2.55498090131332	1.61623628314495e-12	Both
ERK2AA	RPS6KA5	core	no	cytosol	1.40192395359359	1.40268615084897e-06	2.75021669731511	4.54665857412045e-11	Both
ERK1DD	RPS6KA6	core	no	NA	3.29597378297248	5.37500262953634e-06	2.79989973313628	4.92042405764566e-13	Both
ERK2AA	RPS6KA6	core	no	NA	2.74929978338386	9.82008445161961e-06	2.97657275975585	2.24807776291922e-13	Both
ERK2WT	RPS6KA6	core	no	NA	3.96052378985198	1.57454981574855e-07	3.13865916901207	3.8618927995138e-14	Both
ERK2DD	RPS6KA6	shared	no	NA	1.59582931516125	0.000392024690636373	2.7449228406389	2.05179019900805e-13	Both
ERK1WT	RPS6KA6	core	no	NA	4.13654413106902	1.70502052805686e-07	2.73678779292797	6.96712729221346e-13	Both
ERK1AA	RPS6KA6	core	no	NA	3.17579407863717	3.71701824477424e-06	2.91615134121216	1.24761686828875e-12	Both
BrafD594N	RPTOR	shared	no	lysosome	1.77357747344313	3.77608636340612e-07	0.588327114716126	6.02793171527877e-07	AP-MS
BrafV600E	RPTOR	shared	no	lysosome	1.40922333134567	2.32688905655671e-06	0.510485859419923	1.37145460622782e-07	AP-MS
BrafWT	RPTOR	shared	no	lysosome	1.18334170188513	1.12996223794992e-05	0.552722869619559	2.06704963327745e-07	AP-MS
BrafD594N	RPUSD1	TbID	no	cytosol	0.427475987785271	0.399300861881	0.84446186400884	3.32026583696776e-05	TbID
NrasQ61R	RPUSD3	shared	no	mitochondrion	1.31291793002501	3.978257866831e-07	0.29481498591907	0.0017534751858273	AP-MS
HrasS17N	RPUSD3	shared	no	mitochondrion	1.00454004618951	1.09235247398572e-06	0.588650070977082	2.25949822979903e-06	AP-MS
KrasWT	RRAS2	TbID	yes	plasma_membrane	-0.250575045585492	0.00352667357368726	0.928359044065568	3.91760738671692e-06	Both
KrasG12V	RRAS2	TbID	yes	plasma_membrane	-0.403089670723226	3.83243538258205e-05	0.857928930533737	8.06276866823291e-06	Both
KrasS17N	RRAS2	TbID	yes	plasma_membrane	-0.429489959075459	0.000962657636832932	0.836386401275515	1.79265612019727e-05	Both
Raf1WT	RRAS2	AP-MS	yes	plasma_membrane	1.17534599141317	7.47967926152342e-05	0.0225884316792165	0.840076094731553	Both
MEK2DD	RRM2	shared	yes	unclassified	0.440633820635806	0.0128585684830443	1.759382143187	7.56451114608824e-11	TbID
MEK1DD	RRM2	TbID	yes	unclassified	0.343871055286015	0.0548723273556137	1.03815262981887	4.20511576214202e-08	TbID
MEK1WT	RRM2	TbID	yes	unclassified	0.148626791681287	0.516557049253603	0.88163858830828	7.82541188909543e-08	TbID
HrasS17N	RSAD1	shared	no	mitochondrion	1.04918527123999	8.66069429177711e-07	0.760485093724385	3.87548375219966e-08	AP-MS
MEK1DD	RSRP1	TbID	no	NA	NA	NA	2.02200575942387	0.000112435698215736	TbID
ERK1DD	RSU1	shared	no	plasma_membrane	1.03687519702531	0.000206071142908255	0.263881005856297	0.0032941059214995	AP-MS
ERK1WT	RSU1	shared	no	plasma_membrane	1.54748870412264	3.02338732042673e-06	0.369186405912115	0.000446220573726271	AP-MS
ERK2WT	RSU1	shared	no	plasma_membrane	2.29984316603069	3.58497880264493e-08	0.500205877319974	1.91182483937912e-05	AP-MS
ERK2AA	RSU1	shared	no	plasma_membrane	1.94500517857618	2.60390933240717e-07	0.656952742214229	1.00919272275989e-06	AP-MS
ERK2WT	RTKN2	TbID	no	cytosol	0.0547568776380696	0.847444377657818	0.871111258281255	7.58328705652234e-09	TbID
MEK1AA	RTN1	TbID	no	ER	0.0673555224279173	0.871552525621812	1.14106897986066	4.26346843586963e-09	TbID
MEK2AA	RTN1	TbID	no	ER	0.236471566213986	0.561925757887439	0.939273072362243	1.25894902160003e-08	TbID
KrasG12V	RTN4RL2	TbID	no	unclassified	NA	NA	0.866413026252117	0.00162760775670185	TbID
KrasG12D	RTN4RL2	TbID	no	unclassified	NA	NA	0.816030788730069	0.000592245745203647	TbID
KrasS17N	RTN4RL2	TbID	no	unclassified	NA	NA	0.995136178991763	0.00089611855099942	TbID
Raf1D486A	RUFY3	shared	no	cytosol	2.1055805966359	9.47855252171373e-10	0.305316939925878	0.000602398233347934	AP-MS
ArafD447A	RUNDC1	shared	no	unclassified	1.53583989334021	0.000230680160201199	0.27412255181158	0.000259117555098861	AP-MS
BrafG469A	RUNX1	TbID	yes	NA	0.224608909811585	0.261988828331194	1.10825234635067	2.88854323964683e-10	Both
MEK2DD	RUNX1	core	yes	NA	1.16906196305387	2.08101992059664e-05	0.873362928715182	2.47495126872265e-09	Both
BrafV600E	RUNX1	shared	yes	NA	0.605298360491835	0.00354531353276267	0.9010399873185	9.10930293941777e-09	Both
Raf1S257L	RUSC2	shared	no	NA	1.49046513569349	3.22373824500835e-09	0.180766335775043	0.0152178549434188	AP-MS
Raf1S259F	RUSC2	AP-MS	no	NA	1.55489000383571	6.61900394694777e-07	0.127050064112693	0.0528406677226185	AP-MS
ArafWT	RUVBL1	shared	no	cytosol	2.37872109625624	3.30595161089574e-09	0.660015645967564	7.53110710992514e-06	AP-MS
ArafS214P	RUVBL1	shared	no	cytosol	1.23444644923853	0.000108415282713708	0.690547013033748	2.92722362424137e-06	AP-MS
ArafD447A	RUVBL1	shared	no	cytosol	1.65356348629086	8.77603669487692e-08	0.605423024956967	1.94665612688662e-05	AP-MS
ArafD447A	RUVBL2	shared	no	cytosol	1.73769303145387	1.35391315122404e-07	0.553925156593576	2.83079796710756e-05	AP-MS
ArafWT	RUVBL2	shared	no	cytosol	2.46035451062629	4.17463731698278e-09	0.554831811822392	4.16323045256888e-05	AP-MS
ArafS214P	RUVBL2	shared	no	cytosol	1.28344765191439	7.94938888796567e-05	0.413889960579083	0.00072118875422896	AP-MS
HrasS17N	RWDD2B	shared	no	unclassified	1.30367536110416	3.77222991840054e-06	0.463015934351088	0.000119095727856003	AP-MS
BrafG469A	S100A10	shared	yes	plasma_membrane	1.5941668159459	1.41481948530191e-05	0.561977619586972	3.10473930875682e-07	Both
KrasWT	S100A10	TbID	yes	plasma_membrane	-0.0863605061590027	0.498662754678578	1.21236523534401	1.53037167230815e-06	Both
KrasS17N	S100A10	TbID	yes	plasma_membrane	0.208713630744461	0.11700522077451	0.974952275278456	6.08197980348423e-06	Both
MEK2DD	S100A11	shared	no	cytosol	1.06147752335606	0.0142397964838496	0.680012089479096	5.58702895271024e-05	AP-MS
BrafV600E	S100A13	shared	no	cytosol	1.18386133890107	0.0251336159677621	0.452429980900446	0.00946679317332324	Both
MEK2DD	S100A13	TbID	no	cytosol	0.466450307301049	0.263695713241283	1.52836826938616	1.94065397060444e-07	Both
BrafV600E	S100A16	TbID	no	NA	NA	NA	1.53795853404798	2.12445891991339e-06	TbID
BrafG469A	S100A16	TbID	no	NA	NA	NA	0.926515639194695	0.000230692046311217	TbID
Raf1S259F	S100A16	TbID	no	NA	NA	NA	0.988046974096981	0.000134703491721904	TbID
HrasQ61R	S100A7	TbID	no	NA	-0.823659935112708	0.489539124481635	0.884250461171084	0.0223123417983295	TbID
HrasQ61R	SAMD12	TbID	yes	NA	NA	NA	0.778924643265281	0.0165189924786731	TbID
HrasS17N	SAPCD2	shared	no	unclassified	1.27545274487491	2.10924825784997e-05	0.61340289601099	5.31792703511415e-05	AP-MS
MEK2AA	SAR1A	shared	no	ERGIC	1.14477731035621	0.000520980943519897	0.39125502480937	0.00594667984184097	Both
Raf1D486A	SAR1A	TbID	no	ERGIC	0.31475294856302	0.141027991882554	1.07914580473001	2.91334344708101e-07	Both
MEK2DD	SAR1A	AP-MS	no	ERGIC	1.19411813549994	3.91183251586183e-05	0.174374708293068	0.0709593352111163	Both
BrafG469A	SARAF	TbID	no	ER	-0.181860484829406	0.392586220628191	1.15368830118217	3.17777772195347e-07	TbID
Raf1S259F	SARAF	TbID	no	ER	-0.180967215498751	0.31831569895246	0.862622796589696	5.60559609855236e-07	TbID
MEK1DD	SARAF	TbID	no	ER	-0.181029462767506	0.419098574459794	0.885515738057299	6.46842163082054e-07	TbID
Raf1WT	SARAF	TbID	no	ER	-0.258716068270312	0.197486276464578	0.936995675996719	3.17387202534377e-07	TbID
ArafS214P	SARAF	TbID	no	ER	-0.351847923950225	0.0512864820572715	1.073624140821	1.42920799798287e-07	TbID
BrafV600E	SARAF	TbID	no	ER	0.284849700081064	0.139580599635517	1.24414654211611	2.80795514722437e-08	TbID
BrafWT	SARAF	TbID	no	ER	-0.109379876676839	0.642343878307792	0.869038728715538	1.28724841397459e-06	TbID
MEK2DD	SARDH	AP-MS	yes	NA	1.95317323130654	0.00212057553148493	NA	NA	AP-MS
MEK2DD	SASS6	TbID	yes	unclassified	0.0962922862697117	0.445353911193593	0.996865329237123	2.35365383266129e-09	TbID
MEK1DD	SAT1	TbID	no	NA	0.337864490142328	0.266226908270412	1.03762143142323	5.1226161022955e-06	TbID
ERK1WT	SAYSD1	AP-MS	no	NA	1.02446221626701	0.00844447227300697	-0.526321355546249	0.00113010806741577	AP-MS
BrafWT	SC5D	TbID	yes	NA	NA	NA	0.85298307845842	9.11702515214801e-06	TbID
ERK2AA	SC5D	TbID	yes	NA	NA	NA	1.35995616291209	1.02137183286219e-07	TbID
NrasQ61K	SC5D	TbID	yes	NA	NA	NA	0.919281092157411	2.70732585056926e-06	TbID
ArafD447A	SC5D	TbID	yes	NA	NA	NA	0.974540598030471	2.01901911179183e-07	TbID
Raf1S259F	SC5D	TbID	yes	NA	NA	NA	0.965185917127784	1.42395335532915e-07	TbID
HrasG13R	SC5D	TbID	yes	NA	NA	NA	0.811156019792637	3.83105745653827e-06	TbID
Raf1S257L	SC5D	TbID	yes	NA	NA	NA	0.905571244063295	7.89580740682343e-07	TbID
HrasS17N	SCARF2	shared	yes	plasma_membrane	1.19277781045371	0.00642196188432607	0.373702419387579	0.00249179961357251	AP-MS
NrasS17N	SCARF2	shared	yes	plasma_membrane	1.22040889574453	0.00908270855777578	0.228964485384121	0.0367684941775529	AP-MS
NrasQ61R	SCARF2	shared	yes	plasma_membrane	1.71308144180426	0.000739567186473674	0.583985787068947	6.70173542063223e-05	AP-MS
Raf1S257L	SCARF2	shared	yes	plasma_membrane	1.53106744198494	0.00125076866101069	0.64336321255572	4.76205690221709e-05	AP-MS
Raf1S259F	SCARF2	shared	yes	plasma_membrane	1.38063043701238	0.00321769636858711	0.47893532284898	0.000283053977513768	AP-MS
ERK1WT	SCARF2	shared	yes	plasma_membrane	1.04188431245582	0.0292343846615911	0.255494684843466	0.0379417306502098	AP-MS
Raf1S257L	SCD	TbID	yes	ER	-0.337009285528724	0.209979175119778	0.84574431907773	4.44398883505616e-08	TbID
Raf1WT	SCD	TbID	yes	ER	-0.417440310255706	0.245838501992444	0.926419783026872	5.88978983600229e-10	TbID
KrasWT	SCD	TbID	yes	ER	-0.0179666086119923	0.859698640606325	0.816264999477587	1.02296931784493e-05	TbID
HrasS17N	SCD5	TbID	no	ER	0.0392047625289422	0.84399931915898	0.820578974393807	5.26852253843523e-09	TbID
KrasS17N	SCD5	TbID	no	ER	-0.197835331192461	0.0137298927409064	0.810267380533189	1.49344797054603e-06	TbID
KrasWT	SCD5	TbID	no	ER	-0.1358788202967	0.0601529511023373	0.819193220732028	2.03662339804008e-06	TbID
Raf1WT	SCD5	TbID	no	ER	0.251011548275291	0.22089876905881	0.858683604693841	2.37565960327824e-09	TbID
KrasG12D	SCD5	TbID	no	ER	-0.125658299206775	0.134096659011678	0.7744959595759	1.33819173410694e-06	TbID
ArafWT	SCD5	TbID	no	ER	0.27665169864963	0.101483597224412	0.928391195395411	7.01191144670332e-10	TbID
MEK2AA	SCIN	TbID	no	NA	0.535426534688888	0.105224931828859	1.1162669672853	7.62822228012653e-10	TbID
MEK1AA	SCIN	shared	no	NA	0.836078470824833	0.0104208637493869	1.15152825179991	2.26420127154536e-10	TbID
HrasQ61R	SCIN	TbID	no	NA	0.203790912022692	0.488198829444287	0.777973726940609	6.58101717492911e-07	TbID
ArafS214P	SCML1	shared	no	cytosol	1.34291645589171	2.93274124107719e-06	0.483714612085613	0.000452398062941619	Both
ArafWT	SCML1	core	no	cytosol	1.42652052829156	1.90166821755197e-06	0.840971279958951	3.92717712481897e-06	Both
ERK1WT	SCML1	shared	no	cytosol	1.13890978786971	4.57897651303983e-05	0.648773886547811	6.40561685121172e-05	Both
NrasWT	SCML1	shared	no	cytosol	1.16308366037247	8.10411073327575e-05	0.636307015581449	2.85323478070886e-05	Both
ERK2DD	SCML1	shared	no	cytosol	1.10576389295713	3.07029624444703e-05	0.595678476047216	3.81099768881566e-05	Both
MEK2WT	SCML1	shared	no	cytosol	1.3876884675181	5.33325477567133e-06	0.474570605848366	0.000235863874749442	Both
HrasWT	SCNM1	TbID	no	NA	-0.293147188560828	0.685690017445067	0.839031087936712	0.000187187034100609	TbID
Raf1S257L	SCOC	AP-MS	no	cytosol	1.54272491999985	0.000465834878051019	-0.714141226238067	1.1997625423295e-05	AP-MS
Raf1S259F	SCOC	AP-MS	no	cytosol	1.27774167851115	0.00392189616753078	-0.89015117104138	1.2623408126607e-06	AP-MS
KrasG12D	SCRIB	shared	no	plasma_membrane	0.137061567286446	0.0088331290224452	1.22787230531127	3.3332985923247e-08	Both
MEK2WT	SCRIB	shared	no	plasma_membrane	0.372795340038717	0.0165856624022393	0.968690589720145	2.76589809441876e-08	Both
HrasQ61R	SCRIB	core	no	plasma_membrane	1.88467197335761	1.22991117629503e-05	2.1062519292406	3.23753125478183e-11	Both
HrasG13R	SCRIB	core	no	plasma_membrane	2.09379955296761	6.04916500186595e-05	2.220689058312	3.40468403490748e-11	Both
NrasQ61R	SCRIB	core	no	plasma_membrane	1.97956821240521	2.03968826957446e-09	2.56857877929325	5.00549697190048e-12	Both
MEK1AA	SCRIB	TbID	no	plasma_membrane	0.146833284589779	0.277959021488979	0.987336505806293	2.72680610714369e-08	Both
NrasQ61K	SCRIB	shared	no	plasma_membrane	0.912469803669481	1.92474372646365e-05	2.67551417773719	1.81687960085082e-11	Both
MEK1WT	SCRIB	TbID	no	plasma_membrane	0.0363090495204511	0.854023472581581	1.07437460357143	8.74653599845539e-09	Both
ERK2DD	SCRN3	AP-MS	no	cytosol	1.30719067858316	1.24311580092209e-05	-0.473047351570334	2.67610389446733e-05	AP-MS
ERK1WT	SCRN3	AP-MS	no	cytosol	1.50021958997743	6.86985451890893e-06	-0.197655417890571	0.0237578360513967	AP-MS
ERK2AA	SCRN3	AP-MS	no	cytosol	2.11681842251149	2.60390933240717e-07	-0.286026970191356	0.00473574093206292	AP-MS
ERK2WT	SCRN3	AP-MS	no	cytosol	3.28014884827462	1.17949072559265e-09	-0.164805830662592	0.0739970062780076	AP-MS
NrasS17N	SDC1	AP-MS	yes	plasma_membrane	1.06121702259551	4.97708861273703e-05	0.258147419987309	0.11423116565114	AP-MS
ERK1AA	SDC1	AP-MS	yes	plasma_membrane	1.18669622399315	1.63114474923271e-05	0.221081461987119	0.205449137504553	AP-MS
ERK1AA	SDC2	shared	no	plasma_membrane	1.07676410935799	0.000183492876535482	0.561619415911127	0.00410375683443019	Both
BrafG469A	SDC2	core	no	plasma_membrane	1.28407491161061	3.88052505539914e-05	1.09583527751561	7.50191419423094e-06	Both
